scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-research-refused	I4-6	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 再現は CTA の模擬の約定の規則だけ	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 再現は CTA の模擬の約定の規則だけ	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	不一致	fills[0].size = 29.702970297029704(正解 29.98800479808077)	ec7042c39108	不一致	fills[0].size = 29.702970297029704(正解 29.98800479808077)	ec7042c39108	2 回の実行で同じ	0.004	0.0
i4-8-short-close	I4-8	値	不一致	fills[0].size = 29.12621359223301(正解 25.01000400160064)	9afc530be0d8	不一致	fills[0].size = 29.12621359223301(正解 25.01000400160064)	9afc530be0d8	2 回の実行で同じ	0.0	0.0
i4-8-no-short	I4-8	値	不一致	fills[0].size = 29.12621359223301(正解 25.0)	116b8241b646	不一致	fills[0].size = 29.12621359223301(正解 25.0)	116b8241b646	2 回の実行で同じ	0.0	0.0
i4-9-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	0b6951c983aa	不一致	fills[0].bar = 2(正解 3)	0b6951c983aa	2 回の実行で同じ	0.0	0.0
i4-9-short-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	0221daa8e248	不一致	fills[0].bar = 2(正解 3)	0221daa8e248	2 回の実行で同じ	0.0	0.0
i4-10-priority	I4-10	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		179036a8a6a3	正解と一致		179036a8a6a3	2 回の実行で同じ	0.0	0.0
i4-11-wick-short	I4-11	値	正解と一致		49b30d5a02e4	正解と一致		49b30d5a02e4	2 回の実行で同じ	0.0	0.0
i4-11-refuse-stack	I4-11	能力	不一致	変形を拒まずに通した	8b5f6ec81a6b	不一致	変形を拒まずに通した	8b5f6ec81a6b	2 回の実行で同じ	0.0	0.0
i4-12-maker-tp	I4-12	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 手数料の率は 1 つだけで、maker と taker に別の率を置く口が無い	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	2 回の実行で同じ	0.0	0.0
i4-13-time-exit	I4-13	値	正解と一致		c8c8589e4a8d	正解と一致		c8c8589e4a8d	2 回の実行で同じ	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	正解と一致		0287aaa01f34	正解と一致		0287aaa01f34	2 回の実行で同じ	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	不一致	fills[0].size = 24.793388429752067(正解 24.0)	d9e85396a7c6	不一致	fills[0].size = 24.793388429752067(正解 24.0)	d9e85396a7c6	2 回の実行で同じ	0.0	0.0
i4-14-sides-short	I4-14	値	不一致	fills[0].size = 29.12621359223301(正解 25.0)	6d6add4f23de	不一致	fills[0].size = 29.12621359223301(正解 25.0)	6d6add4f23de	2 回の実行で同じ	0.0	0.0
i4-15-swap-long	I4-15	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(WtBtCore/CtaMocker.cpp(08b230dd) の費用は手数料と滑りだけ) / 再現していない: 足ごとの資産(動的損益の記録)は読んでいない	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(WtBtCore/CtaMocker.cpp(08b230dd) の費用は手数料と滑りだけ) / 再現していない: 足ごとの資産(動的損益の記録)は読んでいない	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(WtBtCore/CtaMocker.cpp(08b230dd) の費用は手数料と滑りだけ) / 再現していない: 足ごとの資産(動的損益の記録)は読んでいない	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(WtBtCore/CtaMocker.cpp(08b230dd) の費用は手数料と滑りだけ) / 再現していない: 足ごとの資産(動的損益の記録)は読んでいない	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	不一致	fills[0].bar = 2(正解 6)	079613038b3f	不一致	fills[0].bar = 2(正解 6)	079613038b3f	2 回の実行で同じ	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 12 の指標を出す口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 12 の指標を出す口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 12 の指標を出す口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 12 の指標を出す口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 再現していない: 足ごとの資産(動的損益の記録)は読んでいない / 12 の指標を出す口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 再現していない: 足ごとの資産(動的損益の記録)は読んでいない / 12 の指標を出す口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: WonderTrader CtaMocker(08b230dd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
