date,premium_close
2023-03-03,-0.00053038
2023-03-04,-0.00055131
2023-03-05,-0.00052206
2023-03-06,-0.00051644
2023-03-07,-0.00058104
2023-03-08,-0.00035969
2023-03-09,-0.00081252
2023-03-10,-0.00062372
2023-03-11,-0.00044241
2023-03-12,-0.00062442
2023-03-13,0.00043613
2023-03-14,0.00028894
2023-03-15,0.00031011
2023-03-16,-0.00041136
2023-03-17,-0.00038128
2023-03-18,-0.00011116
2023-03-19,-0.00046502
2023-03-20,-0.00046038
2023-03-21,-0.00055852
2023-03-22,-0.00054251
2023-03-23,-0.00041285
2023-03-24,-0.00048309
2023-03-25,-0.00062326
2023-03-26,-0.00051384
2023-03-27,-0.00056114
2023-03-28,-0.00050853
2023-03-29,-0.00036519
2023-03-30,-0.00046562
2023-03-31,-0.00042966
2023-04-01,-0.00034836
2023-04-02,-0.00031088
2023-04-03,-0.00044949
2023-04-04,-0.00022014
2023-04-05,-0.00048842
2023-04-06,-0.00033901
2023-04-07,-0.00054958
2023-04-08,-0.00050468
2023-04-09,-0.00044944
2023-04-10,-0.00049188
2023-04-11,-0.00051816
2023-04-12,-0.00038293
2023-04-13,-0.00060378
2023-04-14,-0.00040021
2023-04-15,-0.00049598
2023-04-16,-0.00049296
2023-04-17,-0.00034438
2023-04-18,-0.00046375
2023-04-19,-0.00010592
2023-04-20,-0.00044528
2023-04-21,-0.00035862
2023-04-22,-0.00027679
2023-04-23,-0.00050555
2023-04-24,-0.00041041
2023-04-25,-0.00045459
2023-04-26,-0.00072651
2023-04-27,-0.00052106
2023-04-28,-0.00052042
2023-04-29,-0.00059041
2023-04-30,-0.00064548
2023-05-01,-0.00055136
2023-05-02,-0.0004302
2023-05-03,-0.00021193
2023-05-04,-0.00044673
2023-05-05,-0.00048551
2023-05-06,-0.00034271
2023-05-07,-0.00039852
2023-05-08,-0.00028797
