scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v5-sealed-window	V5	能力	結果なし	adapter: read_csv_data_frame は全列を float32 にするので、文字列の列(売買の向き)を持つ約定の形を読めない	-	結果なし	adapter: read_csv_data_frame は全列を float32 にするので、文字列の列(売買の向き)を持つ約定の形を読めない	-	結果なし	0.001	0.0
v6-split	V6	値	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	0.0	0.0
v6-reverse-split	V6	値	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	0.0	0.0
v6-point-in-time	V6	値	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	0.0	0.0
v6-code-change	V6	値	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	0.0	0.0
v6-universe-survivorship	V6	能力	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	adapter: finmarketpy / findatapy に分割・併合の事象から値段を調整する口と、日付ごとの銘柄集合の口が無い	-	結果なし	0.0	0.0
v7-bars-from-trades	V7	値	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	0.0	0.0
v7-rule-integer	V7	値	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	0.0	0.0
v7-rule-fractional	V7	値	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	0.0	0.0
v7-speed	V7	能力	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	adapter: finmarketpy の検証はベクトル化の 1 経路(信号の表と値の表の演算)だけで、突き合わせる事象駆動の経路が無い	-	結果なし	0.083	0.077
