target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_backtesting	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	backtesting.py の入力は Open/High/Low/Close(/Volume) の列を持つ DataFrame で、足以外の 5 種 の型は無い。試したこと: Backtest(<['price', 'qty', 'side'] の DataFrame>, Strategy).run() -> ValueError: `data` must be a pandas.DataFrame with columns 'Open', 'High', 'Low', 'Close', and (optionally) 'Volume'
opp_backtesting	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	時刻を頼んで呼ばれる口が無い(next は足ごと)。試したこと: Backtest(..., timers=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'timers'
opp_backtesting	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(Strategy の公開の名前: ['I', 'buy', 'closed_trades', 'data', 'equity', 'init', 'next', 'orders', 'position', 'sell', 'trades']、通知らしい名前 [])。試したこと: Backtest(..., on_order=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'on_order'
opp_backtesting	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(Strategy の公開の名前: ['I', 'buy', 'closed_trades', 'data', 'equity', 'init', 'next', 'orders', 'position', 'sell', 'trades']、通知らしい名前 [])。試したこと: Backtest(..., on_order=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'on_order'
opp_backtesting	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(Strategy の公開の名前: ['I', 'buy', 'closed_trades', 'data', 'equity', 'init', 'next', 'orders', 'position', 'sell', 'trades']、通知らしい名前 [])。試したこと: Backtest(..., on_order=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'on_order'
opp_backtesting	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	T0 + 4 日の呼び出しの next で len(self.data.Close) と max。呼ばれた時刻 [1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000, 1700524800000000000]
opp_backtesting	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	backtesting.py の入力は Open/High/Low/Close(/Volume) の列を持つ DataFrame で、受け取れる時刻 の型は無い。試したこと: Backtest(<['Open', 'High', 'Low', 'Close'] の DataFrame>, Strategy).run() -> TypeError: Can't instantiate abstract class Strategy with abstract methods init, next(1 行に時刻は index の 1 つ)
opp_backtesting	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""future_value_obtained"": true}"	ok	"{""future_value_obtained"": true}"	"{""future_value_obtained"": false}"	T0 + 4 日の呼び出しに試した: self.data.Close[len] -> IndexError: index 4 is out of bounds for axis 0 with size 4 ; self.data.df (DataFrame) -> [100.0, 101.0, 102.0, 103.0] ; self.data.Close.base -> [np.float64(100.0), np.float64(101.0), np.float64(102.0), np.float64(103.0), np.float64(104.0), np.float64(105.0)] ; self._data (元の DataFrame) -> [100.0, 101.0, 102.0, 103.0]
opp_backtesting	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""same_order_in_two_runs"": true}"	backtesting.py の入力は Open/High/Low/Close(/Volume) の列を持つ DataFrame で、約定・資金調達・清算 の型は無い。試したこと: Backtest(<['price', 'qty', 'side'] の DataFrame>, Strategy).run() -> ValueError: `data` must be a pandas.DataFrame with columns 'Open', 'High', 'Low', 'Close', and (optionally) 'Volume'
opp_backtesting	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""distinct_orders"": 1}"	backtesting.py の入力は Open/High/Low/Close(/Volume) の列を持つ DataFrame で、約定・資金調達・清算 の型は無い。試したこと: Backtest(<['price', 'qty', 'side'] の DataFrame>, Strategy).run() -> ValueError: `data` must be a pandas.DataFrame with columns 'Open', 'High', 'Low', 'Close', and (optionally) 'Volume'
opp_backtesting	p5-same-stream-order	P0-5	value	不一致	不一致	2 回の実行で同じ	ok	"{""prices"": [101.0]}"	ok	"{""prices"": [101.0]}"	"{""prices"": [100.0, 101.0]}"	約定を足に代え、同じ時刻の 2 行を渡した
opp_backtesting	p6-place-then-cancel	P0-6	value	不一致	不一致	2 回の実行で同じ	ok	"{""open_at_call2"": 1}"	ok	"{""open_at_call2"": 1}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	buy(size=1, limit=90) / self.orders / Order.cancel()。next の回数 2
opp_backtesting	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(Strategy の公開の名前: ['I', 'buy', 'closed_trades', 'data', 'equity', 'init', 'next', 'orders', 'position', 'sell', 'trades']、通知らしい名前 [])。試したこと: Backtest(..., on_order=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'on_order'
opp_backtesting	p6-fill-seen-by-strategy	P0-6	capability	不一致	不一致	2 回の実行で同じ	ok	{}	ok	{}	"{""filled_qty_at_call3"": 1.0}"	3 回目に self.position.size(注文の約定済み数量を注文から読む口は無い)。next の回数 2
opp_backtesting	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	約定の模型を渡す口が無い(埋まる値は次の足の始値か trade_on_close の終値、spread で上下にずらすだけ)。試したこと: Backtest(..., fill_model=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'fill_model'
opp_backtesting	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型を渡す口が無い。試したこと: Backtest(..., latency_model=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'latency_model'
opp_backtesting	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	commission=(0.5, 0.0)(1 件あたりの固定額, 率)。約定の値と最後の足の値が同じ 100 なので、費用 = 初めの現金 − 最後の呼び出しの self.equity と読んだ。{'n': 2, 'log': [], 'equity': 99999.5, 'pos': 1.0}
opp_backtesting	p7-cost-zero	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.0}"	ok	"{""fee"": 0.0}"	"{""fee"": 0.0}"	commission=(0.0, 0.0)(1 件あたりの固定額, 率)。約定の値と最後の足の値が同じ 100 なので、費用 = 初めの現金 − 最後の呼び出しの self.equity と読んだ。{'n': 2, 'log': [], 'equity': 100000.0, 'pos': 1.0}
opp_backtesting	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座(_Broker)は Backtest.run の中で作られ、差し替える口が無い。試したこと: Backtest(..., broker=...) -> TypeError: Backtest.__init__() got an unexpected keyword argument 'broker'
