target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
opp_hftbacktest	p2-s-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200001953125}"	単位 s の時刻を float で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-s-float-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 s の時刻を float で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-ms-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	単位 ms の時刻を str で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-ms-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 ms の時刻を str で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-ms-int	P0-2	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""int64_ns"": 1704067200123000000, ""raw"": {""ns"": 1704067200123000000}}"	ok	"{""int64_ns"": 1704067200123000000, ""raw"": {""ns"": 1704067200123000000}}"	"{""int64_ns"": 1704067200123000000}"	hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数) に 1704067200123(単位 ms)を渡し、道具が作った時刻 np.int64(1704067200123000000) を int ナノ秒に読んだ	"{""reader"": ""hftbacktest.data.utils.binancefutures.convert""}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-ms-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123015625}"	単位 ms の時刻を float で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-ms-float-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 ms の時刻を float で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-us-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	単位 us の時刻を str で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-us-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 us の時刻を str で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-us-int	P0-2	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""int64_ns"": 1704067200123456000, ""raw"": {""ns"": 1704067200123456000}}"	ok	"{""int64_ns"": 1704067200123456000, ""raw"": {""ns"": 1704067200123456000}}"	"{""int64_ns"": 1704067200123456000}"	hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数) に 1704067200123456(単位 us)を渡し、道具が作った時刻 np.int64(1704067200123456000) を int ナノ秒に読んだ	"{""reader"": ""hftbacktest.data.utils.tardis.convert""}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p2-us-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456750}"	単位 us の時刻を float で読む入口が無い(この道具の時刻の入口: hftbacktest.data.utils.binancefutures.convert(配信の T = ミリ秒の整数)(単位 ms、型 int)、hftbacktest.data.utils.tardis.convert(CSV の timestamp = マイクロ秒の整数)(単位 us、型 int))。秒を読む変換は無い	null	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	[]	null	[]	[]	null
opp_hftbacktest	p3-trade	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	TRADE_EVENT で渡し、last_trades を読んだ	"{""carriers"": [{""dtype"": {""name"": ""hftbacktest.types.event_dtype"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/types.py""}, ""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": [], ""read_in_user_loop"": true, ""returned_by"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/binding.py"", ""tag"": {""const"": ""hftbacktest.types.TRADE_EVENT"", ""name"": ""TRADE_EVENT"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/types.py""}, ""type"": ""numpy.void"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/numpy/__init__.py""}]}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	"[{""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""公開の既定""], ""fn"": ""hftbacktest.BacktestAsset"", ""what"": ""BacktestAsset()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:123"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.BacktestAsset.data"", ""what"": ""BacktestAsset.data([場面の事象の配列])"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.linear_asset"", ""what"": ""linear_asset(1.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.constant_order_latency"", ""what"": ""constant_order_latency(0, 0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.risk_adverse_queue_model"", ""what"": ""risk_adverse_queue_model()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.no_partial_fill_exchange"", ""what"": ""no_partial_fill_exchange()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.tick_size"", ""what"": ""tick_size(0.5)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.lot_size"", ""what"": ""lot_size(0.001)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.last_trades_capacity"", ""what"": ""last_trades_capacity(1000)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.trading_value_fee_model"", ""what"": ""trading_value_fee_model(0.0, 0.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:189"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.HashMapMarketDepthBacktest"", ""what"": ""HashMapMarketDepthBacktest([asset])"", ""when"": ""開始前""}]"	null	"[""約定""]"	[]	null
opp_hftbacktest	p3-book_snapshot	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""fields"": {""asks"": [[5012500.0, 0.4], [5013000.0, 2.0]], ""bids"": [[5012000.0, 0.5], [5011000.0, 1.0]]}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	ok	"{""fields"": {""asks"": [[5012500.0, 0.4], [5013000.0, 2.0]], ""bids"": [[5012000.0, 0.5], [5011000.0, 1.0]]}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	"{""fields"": {""asks"": [[5012500.0, 0.4], [5013000.0, 2.0]], ""bids"": [[5012000.0, 0.5], [5011000.0, 1.0]]}, ""sequence"": [[""book_snapshot"", 1700092800000000000]]}"	DEPTH_SNAPSHOT_EVENT(水準ごとの行)で渡した。戦略は知らせを受けたあと板の状態(depth)を読むだけで、届いたのが写真か差分かは区別できないので型は feed_without_trade と記録	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": [], ""read_in_user_loop"": true, ""returned_by"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/binding.py"", ""type"": ""builtins.int"", ""type_file"": null}]}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	"[{""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""公開の既定""], ""fn"": ""hftbacktest.BacktestAsset"", ""what"": ""BacktestAsset()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:123"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.BacktestAsset.data"", ""what"": ""BacktestAsset.data([場面の事象の配列])"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.linear_asset"", ""what"": ""linear_asset(1.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.constant_order_latency"", ""what"": ""constant_order_latency(0, 0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.risk_adverse_queue_model"", ""what"": ""risk_adverse_queue_model()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.no_partial_fill_exchange"", ""what"": ""no_partial_fill_exchange()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.tick_size"", ""what"": ""tick_size(0.5)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.lot_size"", ""what"": ""lot_size(0.001)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.last_trades_capacity"", ""what"": ""last_trades_capacity(1000)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.trading_value_fee_model"", ""what"": ""trading_value_fee_model(0.0, 0.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:189"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.HashMapMarketDepthBacktest"", ""what"": ""HashMapMarketDepthBacktest([asset])"", ""when"": ""開始前""}]"	null	[]	"[""feed_without_trade""]"	null
opp_hftbacktest	p3-book_delta	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""book_delta"", 1700092800000000000]]}"	DEPTH_EVENT|BUY_EVENT で渡し、板の状態を読んだ。型は feed_without_trade と記録	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": [], ""read_in_user_loop"": true, ""returned_by"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/binding.py"", ""type"": ""builtins.int"", ""type_file"": null}]}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	"[{""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""公開の既定""], ""fn"": ""hftbacktest.BacktestAsset"", ""what"": ""BacktestAsset()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:123"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.BacktestAsset.data"", ""what"": ""BacktestAsset.data([場面の事象の配列])"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.linear_asset"", ""what"": ""linear_asset(1.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.constant_order_latency"", ""what"": ""constant_order_latency(0, 0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.risk_adverse_queue_model"", ""what"": ""risk_adverse_queue_model()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.no_partial_fill_exchange"", ""what"": ""no_partial_fill_exchange()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.tick_size"", ""what"": ""tick_size(0.5)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.lot_size"", ""what"": ""lot_size(0.001)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.last_trades_capacity"", ""what"": ""last_trades_capacity(1000)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.trading_value_fee_model"", ""what"": ""trading_value_fee_model(0.0, 0.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:189"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.HashMapMarketDepthBacktest"", ""what"": ""HashMapMarketDepthBacktest([asset])"", ""when"": ""開始前""}]"	null	[]	"[""feed_without_trade""]"	null
opp_hftbacktest	p3-bar	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""fields"": {}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	ok	"{""fields"": {}, ""sequence"": [[""feed_without_trade"", 1700092800000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	「bar」に当たる事象の型は無い。未定義の番号 99 で渡した結果、戦略が呼ばれた回: [(2, 1700092800000000000)]	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": [], ""read_in_user_loop"": true, ""returned_by"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/hftbacktest/lib/python3.11/site-packages/hftbacktest/binding.py"", ""type"": ""builtins.int"", ""type_file"": null}]}"	"{""asset"": ""linear_asset(1.0)"", ""data"": ""文書の準備 correct_event_order を通した配列"", ""exchange"": ""no_partial_fill_exchange"", ""fee"": ""trading_value_fee_model(0, 0)(場面が費用を名指さないとき)"", ""last_trades_capacity"": 1000, ""lot_size"": 0.001, ""order_latency"": ""constant_order_latency(0, 0)(場面が遅れを名指さないとき)"", ""queue_model"": ""risk_adverse_queue_model"", ""tick_size"": 0.5}"	"[{""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""公開の既定""], ""fn"": ""hftbacktest.BacktestAsset"", ""what"": ""BacktestAsset()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:123"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.BacktestAsset.data"", ""what"": ""BacktestAsset.data([場面の事象の配列])"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.linear_asset"", ""what"": ""linear_asset(1.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.constant_order_latency"", ""what"": ""constant_order_latency(0, 0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.risk_adverse_queue_model"", ""what"": ""risk_adverse_queue_model()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.no_partial_fill_exchange"", ""what"": ""no_partial_fill_exchange()"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.tick_size"", ""what"": ""tick_size(0.5)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.lot_size"", ""what"": ""lot_size(0.001)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.last_trades_capacity"", ""what"": ""last_trades_capacity(1000)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:None"", ""decided_from"": [""選ぶ値""], ""fn"": ""builtins.BacktestAsset.trading_value_fee_model"", ""what"": ""trading_value_fee_model(0.0, 0.0)"", ""when"": ""開始前""}, {""at"": ""hftbacktest/__init__.py:189"", ""decided_from"": [""場面の入力""], ""fn"": ""hftbacktest.HashMapMarketDepthBacktest"", ""what"": ""HashMapMarketDepthBacktest([asset])"", ""when"": ""開始前""}]"	null	[]	"[""feed_without_trade""]"	null
