scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-3-e2e-maker	I4-3	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_en	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_en	-	結果なし	0.0	0.0
i4-4-plain	I4-4	値	正解と一致		14293724f86c	正解と一致		14293724f86c	2 回の実行で同じ	0.003	0.003
i4-4-fee	I4-4	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	0.0	0.0
i4-5-fills	I4-5	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-5-outputs	I4-5	能力	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-6-label	I4-6	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-6-signal-refused	I4-6	能力	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 入力は get_data の OHLCV の表 1 本(yfinance の取得)で、宣言でファイルを読む口・約定/気配/板・実行記録・書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / slippage_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / spread_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / slippage_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / spread_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	0.0	0.0
i4-8-short-close	I4-8	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / slippage_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / spread_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / slippage_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / spread_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い)	-	結果なし	0.0	0.0
i4-8-no-short	I4-8	値	正解と一致		489543c6ed48	正解と一致		489543c6ed48	2 回の実行で同じ	0.002	0.002
i4-9-strict	I4-9	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 待つ注文が無いので取り逃しの数も無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 待つ注文が無いので取り逃しの数も無い	-	結果なし	0.0	0.0
i4-9-short-strict	I4-9	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 待つ注文が無いので取り逃しの数も無い	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 待つ注文が無いので取り逃しの数も無い	-	結果なし	0.0	0.0
i4-10-priority	I4-10	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / take_profit_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_ret	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / take_profit_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_ret	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		179036a8a6a3	正解と一致		179036a8a6a3	2 回の実行で同じ	0.002	0.002
i4-11-wick-short	I4-11	値	正解と一致		49b30d5a02e4	正解と一致		49b30d5a02e4	2 回の実行で同じ	0.002	0.002
i4-11-refuse-stack	I4-11	能力	結果なし	対照 2: adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行)	-	結果なし	対照 2: adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): stop_loss_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行)	-	結果なし	0.001	0.002
i4-12-maker-tp	I4-12	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_retur	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_retur	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_retur	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_retur	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): maker_tp_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / exit_execution: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	0.0	0.0
i4-13-time-exit	I4-13	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): take_profit_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): take_profit_pct: 指値・逆指値の注文の口を探したが無い(注文は enter_long / enter_short / close_position の 3 つだけ: backtest_engine.py 74・92・110 行) / taker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / maker_fee_pct: 手数料・スプレッド・滑りの口を探したが無い(backtest_engine.py の enter_long / enter_short / close_position は次の行の始値そのもので、費用の引数も属性も無い) / 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): 足 0 の合図: 道具は最初の行を落とす(add_log_returns の dropna: 25-28 行)	-	結果なし	0.0	0.0
i4-14-sides-short	I4-14	値	正解と一致		2603029e6415	正解と一致		2603029e6415	2 回の実行で同じ	0.002	0.002
i4-15-swap-long	I4-15	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): swap_daily_pct: 持ち越しの口を探したが無い(残高は約定の値だけで動く: 82・100・118・123 行) / 資産の推移を出す口を探したが無い(print_wealth は印字だけ: 69-72 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): swap_daily_pct: 持ち越しの口を探したが無い(残高は約定の値だけで動く: 82・100・118・123 行) / 資産の推移を出す口を探したが無い(print_wealth は印字だけ: 69-72 行)	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): swap_daily_pct: 持ち越しの口を探したが無い(残高は約定の値だけで動く: 82・100・118・123 行) / 資産の推移を出す口を探したが無い(print_wealth は印字だけ: 69-72 行)	-	結果なし	adapter: Luczinsritter/event_driven_backtesting_engine (commit 2092992): swap_daily_pct: 持ち越しの口を探したが無い(残高は約定の値だけで動く: 82・100・118・123 行) / 資産の推移を出す口を探したが無い(print_wealth は印字だけ: 69-72 行)	-	結果なし	0.0	0.0
