target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_qf_lib	p3-bar	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	日足 1 本。data_provider.get_price(ticker, OHLCV, 日付, now) の最後の行。get_last_available_price=100.5
opp_qf_lib	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、funding の型は無い。試したこと: PriceField に funding に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'Funding'
opp_qf_lib	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、liquidation の型は無い。試したこと: PriceField に liquidation に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'Liquidation'
opp_qf_lib	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、Trade・Funding・Liquidation の型は無い。試したこと: PriceField に Trade・Funding・Liquidation に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'Liquidation'
opp_qf_lib	p3-clock-timer	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700352000000000000]}"	ok	"{""clock_calls_ns"": [1700352000000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	1 回目に SingleTimeEvent の子を schedule_new_event(頼む時刻)。呼ばれた時刻の列
opp_qf_lib	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は broker.get_open_orders / get_positions で問い合わせる)。試したこと: BacktestTradingSessionBuilder().add_order_listener(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'add_order_listener'。BacktestBroker の名前で通知に当たるもの: []
opp_qf_lib	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は broker.get_open_orders / get_positions で問い合わせる)。試したこと: BacktestTradingSessionBuilder().add_order_listener(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'add_order_listener'。BacktestBroker の名前で通知に当たるもの: []
opp_qf_lib	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は broker.get_open_orders / get_positions で問い合わせる)。試したこと: BacktestTradingSessionBuilder().add_order_listener(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'add_order_listener'。BacktestBroker の名前で通知に当たるもの: []
opp_qf_lib	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""raw"": [100.0, 101.0, 102.0, 103.0], ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""raw"": [100.0, 101.0, 102.0, 103.0], ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	T0 + 4 日の呼び出しに data_provider.get_price(ticker, Close, 最初の日, now)
opp_qf_lib	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、受け取れる時刻 の型は無い。試したこと: PriceField に 受け取れる時刻 に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'ReceivedTime'(1 行に日付は 1 つ)
opp_qf_lib	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""get_price(ticker, Close, 最初の日, 5 本目の日)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""time"", ""means"": ""get_price(ticker, Close, 最初の日, 5 本目の日 + 1 日)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""time"", ""means"": ""get_price(ticker, Close, 5 本目の日, 5 本目の日)"", ""raised"": null, ""returned"": [NaN]}, {""form"": ""other"", ""means"": ""historical_price(ticker, Close, 6)(件数)"", ""message"": ""Not enough data points for tickers: X Equity, date: 2023-11-18 23:00:00. 6 Data points requested, 4 points available. Number of bars requested will increase dat"", ""raised"": ""ValueError"", ""returned"": null}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""get_price(ticker, Close, 最初の日, 5 本目の日)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""time"", ""means"": ""get_price(ticker, Close, 最初の日, 5 本目の日 + 1 日)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""time"", ""means"": ""get_price(ticker, Close, 5 本目の日, 5 本目の日)"", ""raised"": null, ""returned"": [NaN]}, {""form"": ""other"", ""means"": ""historical_price(ticker, Close, 6)(件数)"", ""message"": ""Not enough data points for tickers: X Equity, date: 2023-11-18 23:00:00. 6 Data points requested, 4 points available. Number of bars requested will increase dat"", ""raised"": ""ValueError"", ""returned"": null}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の呼び出しに試した: [time] get_price(ticker, Close, 最初の日, 5 本目の日) -> [100.0, 101.0, 102.0, 103.0] ; [time] get_price(ticker, Close, 最初の日, 5 本目の日 + 1 日) -> [100.0, 101.0, 102.0, 103.0] ; [time] get_price(ticker, Close, 5 本目の日, 5 本目の日) -> [nan] ; [other] historical_price(ticker, Close, 6)(件数) ValueError: Not enough data points for tickers: X Equity, date: 2023-11-18 23:00:00. 6 Data points requested, 4 points available. Number of bars requested will increase dat
opp_qf_lib	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、Trade・Funding・Liquidation の型は無い。試したこと: PriceField に Trade・Funding・Liquidation に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'Funding'
opp_qf_lib	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	qf-lib のデータは data provider が返す銘柄ごとの価格の列(PriceField: Open/High/Low/Close/Volume)で、Trade・Funding・Liquidation の型は無い。試したこと: PriceField に Trade・Funding・Liquidation に当たる名前があるかを PriceField[...] で引いた -> KeyError: 'Funding'
opp_qf_lib	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	同じ日の 3 本を日足の配列に入れようとした -> ValueError: two bars on the same day: a daily data array has one row per day
opp_qf_lib	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	指値の注文の型が無い(execution_style の型は MarketOnCloseOrder, MarketOrder, StopOrder)。試したこと: execution_style.LimitOrder を引いた -> AttributeError
opp_qf_lib	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は broker.get_open_orders / get_positions で問い合わせる)。試したこと: BacktestTradingSessionBuilder().add_order_listener(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'add_order_listener'。BacktestBroker の名前で通知に当たるもの: []
opp_qf_lib	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に broker.get_positions() の数量(注文の約定済み数量を注文から読む口は無い)
opp_qf_lib	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	set_slippage_model(Slippage の子: _get_fill_prices が 12345 を返す)。約定の価格は (初めの現金 − 今の現金 − 手数料) ÷ 数量 で読んだ(Portfolio の公開の値): {'qty': 1.0, 'commission': 0.0, 'price': 12345.0}
opp_qf_lib	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型を渡す口が無い(set_scheduling_time_delay は約定の予定の時刻をずらす設定で、発注の遅延の模型ではない)。試したこと: builder.set_latency_model(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'set_latency_model'
opp_qf_lib	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	set_commission_model(CommissionModel の子: 1 件 0.5)。建玉の total_commission(): {'qty': 1.0, 'commission': 0.5, 'price': 100.0}
opp_qf_lib	p7-cost-per-unit	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.75}"	ok	"{""fee"": 0.75}"	"{""fee"": 0.75}"	set_commission_model(CommissionModel の子: 0.375 × |fill_quantity|)、数量 2 の成行。建玉の total_commission(): {'qty': 2.0, 'commission': 0.75, 'price': 100.0}
opp_qf_lib	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座(Portfolio)は build() の中で作られ、差し替える口が無い(backtest_trading_session_builder.py の build)。試したこと: builder.set_portfolio(...) -> AttributeError: 'BacktestTradingSessionBuilder' object has no attribute 'set_portfolio'
