scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-2-amend-qty	C2-2	能力	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に amend が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に amend が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-2-partial	C2-2	能力	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に cancel が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に cancel が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-3-tick	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 1.0	bbe71bc996da5db6	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 1.0	bbe71bc996da5db6	2 回の実行で同じ	0.0	0.0
c2-3-minqty	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005	3d53d08af9fd847a	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005	3d53d08af9fd847a	2 回の実行で同じ	0.0	0.0
c2-3-round	C2-3	能力	不一致	avg_px.o1: 期待 9990.0 / 出力 9990.7; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	ca1c074b5e606ccc	不一致	avg_px.o1: 期待 9990.0 / 出力 9990.7; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	ca1c074b5e606ccc	2 回の実行で同じ	0.0	0.0
c2-3-stp	C2-3	値	不一致	status.o1: 期待 open / 出力 canceled	841de7d413a399b2	不一致	status.o1: 期待 open / 出力 canceled	841de7d413a399b2	2 回の実行で同じ	0.0	0.0
c2-3-jpx-session	C2-3	値	正解と一致		bff1577d1cede486	正解と一致		bff1577d1cede486	2 回の実行で同じ	0.0	0.0
c2-3-jpx-limit	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	4fb588faa637b537	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	4fb588faa637b537	2 回の実行で同じ	0.0	0.0
c2-3-fx-weekend	C2-3	値	正解と一致		ae08bc103270ff37	正解と一致		ae08bc103270ff37	2 回の実行で同じ	0.0	0.0
c2-4-reject	C2-4	値	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-4-timeout	C2-4	値	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-4-unknown	C2-4	値	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 拒否・時間切れ・状態不明を注入する口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-4-kill	C2-4	値	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に kill が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 公開の口に kill が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier0	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier1	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier2	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier3	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier4	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-tier5	C2-5	能力	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
c2-5-queue-value	C2-5	値	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	adapter: PySystemtrade(8958c49c): 約定の模型を選ぶ口が無い。注文の口は SimpleOrder(整数の数量・指値)を次の 1 つの市場の値に当てる fill_list_of_simple_orders だけ。試したこと(道具の公開の口を実際に読んだ): systems.accounts.order_simulator.fills_and_orders.fill_list_of_simple_orders(list_of_orders: systems.accounts.order_simulator.simple_orders.ListOfSimpleOrders, fill_datetime: datetime.datetime, market_price: float) -> sysobjects.fills.Fill / systems.accounts.order_simulator.simple_orders.SimpleOrder(quantity: int, limit_price: float = None) -> None	-	結果なし	0.0	0.0
