scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-8-range	C2-8	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 遅延(feed)を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 遅延(feed)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に cancel が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に cancel が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に cancel が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に cancel が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 遅延(order)の分布 empirical を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 遅延(order)の分布 empirical を渡す口が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	不一致	fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	不一致	fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	2 回の実行で同じ	0.008	0.005
c2-10-maker	C2-10	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-10-spread	C2-10	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 費用 spread を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 費用 spread を渡す口が無い	-	結果なし	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 funding を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 funding を渡す口が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 rollover を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 rollover を渡す口が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 費用 fee_table を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 費用 fee_table を渡す口が無い	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	不一致	対照: fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	2 回の実行で同じ	0.007	0.005
c2-10-source	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	不一致	対照: fee.o1: 期待 5.0005 / 出力に無い(KeyError: 'no fill for o1'); avg_px.o1: 期待 10001 / 出力に無い(KeyError: 'no fill for o1')	20364ea7bd638d91	2 回の実行で同じ	0.008	0.004
c2-11-pnl	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 渡せるのは成行の買い 1 本だけ(項目0 の driver の戦略が出す注文。道具の模擬の取引所は成行だけを受け、取消は unimplemented!())	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 渡せるのは成行の買い 1 本だけ(項目0 の driver の戦略が出す注文。道具の模擬の取引所は成行だけを受け、取消は unimplemented!())	-	結果なし	0.0	0.0
c2-11-margin	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 口座の leverage を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 口座の leverage を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 渡せるのは成行の買い 1 本だけ(項目0 の driver の戦略が出す注文。道具の模擬の取引所は成行だけを受け、取消は unimplemented!())	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 渡せるのは成行の買い 1 本だけ(項目0 の driver の戦略が出す注文。道具の模擬の取引所は成行だけを受け、取消は unimplemented!())	-	結果なし	0.0	0.0
c2-11-legs	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 corporate を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 corporate を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 fx_rate を渡す口が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 事象 fx_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	adapter: barter-rs(barter 0.14) backtest + ExecutionConfig::Mock: 公開の口に limit が無い	-	結果なし	0.0	0.0
