scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-9-order-feed	C2-9	値	結果なし	adapter: Basana 1.11: 遅延(feed)を渡す口が無い	-	結果なし	adapter: Basana 1.11: 遅延(feed)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: Basana 1.11: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: Basana 1.11: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: Basana 1.11: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: Basana 1.11: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: Basana 1.11: 公開の口に post_only が無い	-	結果なし	adapter: Basana 1.11: 公開の口に post_only が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: Basana 1.11: 遅延(order)を渡す口が無い	-	結果なし	adapter: Basana 1.11: 遅延(order)を渡す口が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	不一致	fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	不一致	fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	2 回の実行で同じ	0.001	0.001
c2-10-maker	C2-10	値	対応なし	fees.Percentage(-0.01) -> AssertionError: Invalid percentage -0.01	4b835230124ebe48	対応なし	fees.Percentage(-0.01) -> AssertionError: Invalid percentage -0.01	4b835230124ebe48	2 回の実行で同じ	0.0	0.0
c2-10-spread	C2-10	値	結果なし	adapter: Basana 1.11: 費用 spread を渡す口が無い	-	結果なし	adapter: Basana 1.11: 費用 spread を渡す口が無い	-	結果なし	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: Basana 1.11: 事象 funding を渡す口が無い	-	結果なし	adapter: Basana 1.11: 事象 funding を渡す口が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: Basana 1.11: 事象 rollover を渡す口が無い	-	結果なし	adapter: Basana 1.11: 事象 rollover を渡す口が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: Basana 1.11: 費用 fee_table を渡す口が無い	-	結果なし	adapter: Basana 1.11: 費用 fee_table を渡す口が無い	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	不一致	対照: fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	2 回の実行で同じ	0.001	0.001
c2-10-source	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	不一致	対照: fee.o1: 期待 5.0005 / 出力 6.0	22f5dad9ff7e1d1d	2 回の実行で同じ	0.001	0.001
c2-11-pnl	C2-11	値	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	04feee859d92d0db	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	04feee859d92d0db	2 回の実行で同じ	0.002	0.001
c2-11-margin	C2-11	値	結果なし	adapter: Basana 1.11: 口座の leverage を渡す口が無い	-	結果なし	adapter: Basana 1.11: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: Basana 1.11: 口座の leverage を渡す口が無い	-	結果なし	adapter: Basana 1.11: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	8c7f3693e0e2ae0b	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	8c7f3693e0e2ae0b	2 回の実行で同じ	0.001	0.001
c2-11-legs	C2-11	値	結果なし	adapter: Basana 1.11: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	adapter: Basana 1.11: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: Basana 1.11: 事象 corporate を渡す口が無い	-	結果なし	adapter: Basana 1.11: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: Basana 1.11: 事象 corporate を渡す口が無い	-	結果なし	adapter: Basana 1.11: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: Basana 1.11: 事象 fx_rate を渡す口が無い	-	結果なし	adapter: Basana 1.11: 事象 fx_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	不一致	first_fill_t.o1: 期待 1767661380000000000 / 出力 1767661320000000000	6d0ce032b2abb4a4	不一致	first_fill_t.o1: 期待 1767661380000000000 / 出力 1767661320000000000	6d0ce032b2abb4a4	2 回の実行で同じ	0.001	0.001
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: Basana 1.11: 約定の模型は足での約定(段 2)と流動性の戦略(無限 / 足の出来高の割合と価格の影響)だけで、段 2・4 以外の段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Basana 1.11: 約定の模型は足での約定(段 2)と流動性の戦略(無限 / 足の出来高の割合と価格の影響)だけで、段 2・4 以外の段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
