scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-2-partial	C2-2	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-3-tick	C2-3	値	不一致	status.o1: 期待 rejected / 出力 open; filled.o2: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o2')	47ac2d4fb891fed4	不一致	status.o1: 期待 rejected / 出力 open; filled.o2: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o2')	47ac2d4fb891fed4	2 回の実行で同じ	0.0	0.0
c2-3-minqty	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005	820016490075b174	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005	820016490075b174	2 回の実行で同じ	0.0	0.0
c2-3-round	C2-3	能力	不一致	avg_px.o1: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o1'); filled.o1: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	47ac2d4fb891fed4	不一致	avg_px.o1: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o1'); filled.o1: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	47ac2d4fb891fed4	2 回の実行で同じ	0.0	0.0
c2-3-stp	C2-3	値	不一致	status.o2: 期待 canceled / 出力 filled; filled.o2: 期待 0.0 / 出力 1.0	f18fc2b698e2dd12	不一致	status.o2: 期待 canceled / 出力 filled; filled.o2: 期待 0.0 / 出力 1.0	f18fc2b698e2dd12	2 回の実行で同じ	0.0	0.0
c2-3-jpx-session	C2-3	値	不一致	avg_px.o1: 期待 1510.0 / 出力 1501.0; first_fill_t.o1: 期待 ge 1767670200000000000 / 出力 1767667500000000000	ff2b93fc6000dc3b	不一致	avg_px.o1: 期待 1510.0 / 出力 1501.0; first_fill_t.o1: 期待 ge 1767670200000000000 / 出力 1767667500000000000	ff2b93fc6000dc3b	2 回の実行で同じ	0.0	0.0
c2-3-jpx-limit	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	748a8b74d8cdea07	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	748a8b74d8cdea07	2 回の実行で同じ	0.0	0.0
c2-3-fx-weekend	C2-3	値	不一致	avg_px.o1: 期待 150.103 / 出力 150.003; first_fill_t.o1: 期待 ge 1768168800000000000 / 出力 1768014000000000000	9fec3c3a46736a2b	不一致	avg_px.o1: 期待 150.103 / 出力 150.003; first_fill_t.o1: 期待 ge 1768168800000000000 / 出力 1768014000000000000	9fec3c3a46736a2b	2 回の実行で同じ	0.0	0.0
c2-4-reject	C2-4	値	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-timeout	C2-4	値	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-unknown	C2-4	値	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: PaperExecutor に拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-kill	C2-4	値	結果なし	adapter: PaperExecutor に Kill Switch の口が無い	-	結果なし	adapter: PaperExecutor に Kill Switch の口が無い	-	結果なし	0.0	0.0
c2-5-tier0	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier1	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier2	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier3	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier4	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier5	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-queue-value	C2-5	値	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-5-tier6	C2-5	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-none	C2-6	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-discount-at-entry	C2-6	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-snapshot-cap	C2-6	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-l3	C2-6	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-prob	C2-6	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-6-prob-power2	C2-6	値	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-7-walk	C2-7	値	不一致	avg_px.o1: 期待 10002.266666666666 / 出力 10001.0	62be1389b70b8de9	不一致	avg_px.o1: 期待 10002.266666666666 / 出力 10001.0	62be1389b70b8de9	2 回の実行で同じ	0.0	0.0
c2-7-walk-exhaust	C2-7	値	不一致	filled.o1: 期待 1.2 / 出力 2.0; avg_px.o1: 期待 10001.583333333334 / 出力 10001.0; status.o1: 期待 canceled / 出力 filled	14a051f6c5b981c7	不一致	filled.o1: 期待 1.2 / 出力 2.0; avg_px.o1: 期待 10001.583333333334 / 出力 10001.0; status.o1: 期待 canceled / 出力 filled	14a051f6c5b981c7	2 回の実行で同じ	0.0	0.0
c2-7-impact-sqrt	C2-7	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-7-impact-permanent	C2-7	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-8-range	C2-8	値	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	adapter: PaperExecutor に遅延の引数が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	正解と一致		56d65dfab325ed25	正解と一致		56d65dfab325ed25	2 回の実行で同じ	0.0	0.0
c2-10-maker	C2-10	値	結果なし	adapter: PaperExecutor に maker の手数料の引数が無い(taker_fee_pct が全約定に掛かる)	-	結果なし	adapter: PaperExecutor に maker の手数料の引数が無い(taker_fee_pct が全約定に掛かる)	-	結果なし	0.0	0.0
c2-10-spread	C2-10	値	不一致	avg_px.o1: 期待 10001.0 / 出力 10000.0	1acc5dab2dbb6eff	不一致	avg_px.o1: 期待 10001.0 / 出力 10000.0	1acc5dab2dbb6eff	2 回の実行で同じ	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	adapter: PaperExecutor の費用は taker_fee_pct と slippage_pct だけ	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	不一致	変形を断らずに走った(単一の結果を返した)	3fbea89be3bc20dd	不一致	変形を断らずに走った(単一の結果を返した)	3fbea89be3bc20dd	2 回の実行で同じ	0.0	0.0
c2-10-source	C2-10	能力	不一致	変形を断らずに走った(単一の結果を返した)	3fbea89be3bc20dd	不一致	変形を断らずに走った(単一の結果を返した)	3fbea89be3bc20dd	2 回の実行で同じ	0.0	0.0
c2-11-pnl	C2-11	値	不一致	account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'unrealized')	72e659d950869423	不一致	account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'unrealized')	72e659d950869423	2 回の実行で同じ	0.0	0.0
c2-11-margin	C2-11	値	正解と一致		cdedaf9461f9a81d	正解と一致		cdedaf9461f9a81d	2 回の実行で同じ	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: PaperExecutor に強制決済が無い	-	結果なし	adapter: PaperExecutor に強制決済が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'exposure_ns')	abea2144db18202f	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'exposure_ns')	abea2144db18202f	2 回の実行で同じ	0.0	0.0
c2-11-legs	C2-11	値	結果なし	adapter: PaperExecutor に maker の手数料の引数が無い(taker_fee_pct が全約定に掛かる)	-	結果なし	adapter: PaperExecutor に maker の手数料の引数が無い(taker_fee_pct が全約定に掛かる)	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: PaperExecutor に事象 corporate を渡す口が無い	-	結果なし	adapter: PaperExecutor に事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: PaperExecutor に事象 corporate を渡す口が無い	-	結果なし	adapter: PaperExecutor に事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: PaperExecutor は残高を円の 1 本で持ち、為替の換算が無い	-	結果なし	adapter: PaperExecutor は残高を円の 1 本で持ち、為替の換算が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	adapter: PaperExecutor に約定の模型を選ぶ引数が無い(submit_order の引数は symbol・side・size・order_type・price)	-	結果なし	0.0	0.0
