scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-3-minqty	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005; avg_px.o2: 期待 10001 / 出力 10000.0	fa35862243562b3d	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 0.005; avg_px.o2: 期待 10001 / 出力 10000.0	fa35862243562b3d	2 回の実行で同じ	0.008	0.007
c2-3-round	C2-3	能力	不一致	avg_px.o1: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o1'); filled.o1: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	5133761cac789755	不一致	avg_px.o1: 期待 9990.0 / 出力に無い(KeyError: 'no fill for o1'); filled.o1: 期待 1.0 / 出力 0.0; avg_px.o2: 期待 10011.0 / 出力に無い(KeyError: 'no fill for o2'); filled.o2: 期待 1.0 / 出力 0.0	5133761cac789755	2 回の実行で同じ	0.007	0.008
c2-3-stp	C2-3	値	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	0.0	0.0
c2-3-jpx-session	C2-3	値	不一致	avg_px.o1: 期待 1510.0 / 出力 1500.0; first_fill_t.o1: 期待 ge 1767670200000000000 / 出力 1767666540000000000	3fb5d3ae9fb41895	不一致	avg_px.o1: 期待 1510.0 / 出力 1500.0; first_fill_t.o1: 期待 ge 1767670200000000000 / 出力 1767666540000000000	3fb5d3ae9fb41895	2 回の実行で同じ	0.007	0.007
c2-3-jpx-limit	C2-3	値	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	2cf8ebad7b6065ce	不一致	status.o1: 期待 rejected / 出力 filled; filled.o1: 期待 0.0 / 出力 100.0; filled.o2: 期待 100.0 / 出力 0.0; avg_px.o2: 期待 1250.0 / 出力に無い(KeyError: 'no fill for o2')	2cf8ebad7b6065ce	2 回の実行で同じ	0.007	0.006
c2-3-fx-weekend	C2-3	値	不一致	avg_px.o1: 期待 150.103 / 出力 150.001; first_fill_t.o1: 期待 ge 1768168800000000000 / 出力 1767995940000000000	6cd9b5d11281bf82	不一致	avg_px.o1: 期待 150.103 / 出力 150.001; first_fill_t.o1: 期待 ge 1768168800000000000 / 出力 1767995940000000000	6cd9b5d11281bf82	2 回の実行で同じ	0.006	0.006
c2-4-reject	C2-4	値	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-timeout	C2-4	値	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-unknown	C2-4	値	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: rqalpha 6.4.0: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-kill	C2-4	値	結果なし	adapter: rqalpha 6.4.0: 公開の口に kill が無い	-	結果なし	adapter: rqalpha 6.4.0: 公開の口に kill が無い	-	結果なし	0.0	0.0
c2-5-tier0	C2-5	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier1	C2-5	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier2	C2-5	能力	不一致	cum.o1@cend: 期待 2.0 / 出力 0.0; first_fill_t.o1: 期待 1767571202000000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	不一致	cum.o1@cend: 期待 2.0 / 出力 0.0; first_fill_t.o1: 期待 1767571202000000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	2 回の実行で同じ	0.006	0.007
c2-5-tier3	C2-5	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier4	C2-5	能力	不一致	cum.o1@c1: 期待 1.0 / 出力 0.0; cum.o1@c2: 期待 2.0 / 出力 0.0; cum.o1@c3: 期待 2.0 / 出力 0.0; cum.o1@cend: 期待 2.0 / 出力 0.0; first_fill_t.o1: 期待 1767571201010000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	不一致	cum.o1@c1: 期待 1.0 / 出力 0.0; cum.o1@c2: 期待 2.0 / 出力 0.0; cum.o1@c3: 期待 2.0 / 出力 0.0; cum.o1@cend: 期待 2.0 / 出力 0.0; first_fill_t.o1: 期待 1767571201010000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	2 回の実行で同じ	0.006	0.007
c2-5-tier5	C2-5	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-queue-value	C2-5	値	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier6	C2-5	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-none	C2-6	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-discount-at-entry	C2-6	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-snapshot-cap	C2-6	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-l3	C2-6	能力	結果なし	adapter: rqalpha 6.4.0: 事象 l3_add を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 l3_add を渡す口が無い	-	結果なし	0.0	0.0
c2-6-prob	C2-6	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-prob-power2	C2-6	値	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-walk	C2-7	値	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	0.0	0.0
c2-7-walk-exhaust	C2-7	値	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	adapter: rqalpha 6.4.0: 足にする約定も足も無い	-	結果なし	0.0	0.0
c2-7-impact-sqrt	C2-7	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-impact-permanent	C2-7	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-range	C2-8	値	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: rqalpha 6.4.0: 遅延(feed)を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 遅延(feed)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: rqalpha 6.4.0: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: rqalpha 6.4.0: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: rqalpha 6.4.0: 公開の口に post_only が無い	-	結果なし	adapter: rqalpha 6.4.0: 公開の口に post_only が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: rqalpha 6.4.0: 遅延(order)を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 遅延(order)を渡す口が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	不一致	fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	不一致	fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	2 回の実行で同じ	0.007	0.007
c2-10-maker	C2-10	値	対応なし	CustomException: invalid commission multiplier or tax multiplier value: value range is [0, +∞)	4b835230124ebe48	対応なし	CustomException: invalid commission multiplier or tax multiplier value: value range is [0, +∞)	4b835230124ebe48	2 回の実行で同じ	0.006	0.005
c2-10-spread	C2-10	値	結果なし	adapter: rqalpha 6.4.0: 費用 spread を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 費用 spread を渡す口が無い	-	結果なし	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: rqalpha 6.4.0: 事象 funding を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 funding を渡す口が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: rqalpha 6.4.0: 事象 rollover を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 rollover を渡す口が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: rqalpha 6.4.0: 費用 fee_table を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 費用 fee_table を渡す口が無い	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	不一致	対照: fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	2 回の実行で同じ	0.007	0.006
c2-10-source	C2-10	能力	不一致	対照: fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	不一致	対照: fee.o1: 期待 5.0005 / 出力 5.0; avg_px.o1: 期待 10001 / 出力 10000.0	3883c4d6e51b01d5	2 回の実行で同じ	0.009	0.006
c2-11-pnl	C2-11	値	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	27724cba1921c2e9	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	27724cba1921c2e9	2 回の実行で同じ	0.009	0.007
c2-11-margin	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 口座の leverage を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 口座の leverage を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	c86f1880d39e036d	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	c86f1880d39e036d	2 回の実行で同じ	0.008	0.006
c2-11-legs	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	adapter: rqalpha 6.4.0: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 事象 corporate を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 事象 corporate を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: rqalpha 6.4.0: 事象 fx_rate を渡す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 事象 fx_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	不一致	filled.o1: 期待 100.0 / 出力 0.0; avg_px.o1: 期待 1496.0 / 出力に無い(KeyError: 'no fill for o1'); first_fill_t.o1: 期待 1767661380000000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	不一致	filled.o1: 期待 100.0 / 出力 0.0; avg_px.o1: 期待 1496.0 / 出力に無い(KeyError: 'no fill for o1'); first_fill_t.o1: 期待 1767661380000000000 / 出力に無い(KeyError: 'no fill for o1')	ea76ae9f633127bc	2 回の実行で同じ	0.007	0.008
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: rqalpha 6.4.0: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
