scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-6-none	C2-6	能力	正解と一致		9763d950e34c95bb	正解と一致		9763d950e34c95bb	2 回の実行で同じ	0.0	0.0
c2-6-discount-at-entry	C2-6	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い discount_at_entry の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い discount_at_entry の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	0.0	0.0
c2-6-snapshot-cap	C2-6	能力	正解と一致		303d9be2b597b3a1	正解と一致		303d9be2b597b3a1	2 回の実行で同じ	0.0	0.0
c2-6-l3	C2-6	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 l3_add を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 l3_add を渡す口が無い	-	結果なし	0.0	0.0
c2-6-prob	C2-6	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い prob の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い prob の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	0.0	0.0
c2-6-prob-power2	C2-6	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い prob の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 先行の取消の扱い prob の口が無い(maker_queue_mode は trade_only = 見ない と reconciled = 写真の量で先行を下げる の 2 つ)	-	結果なし	0.0	0.0
c2-7-walk	C2-7	値	正解と一致		bf247bb1c5f26755	正解と一致		bf247bb1c5f26755	2 回の実行で同じ	0.0	0.0
c2-7-walk-exhaust	C2-7	値	正解と一致		762c672da4677e84	正解と一致		762c672da4677e84	2 回の実行で同じ	0.0	0.0
c2-7-impact-sqrt	C2-7	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-impact-permanent	C2-7	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-range	C2-8	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(feed)を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(feed)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(notice)を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(notice)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(order)を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 遅延(order)を渡す口が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-10-maker	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-10-spread	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 spread を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 spread を渡す口が無い	-	結果なし	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 funding を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 funding を渡す口が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 rollover を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 rollover を渡す口が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 fee_table を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 fee_table を渡す口が無い	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-10-source	C2-10	能力	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-pnl	C2-11	値	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	9e7976e872244076	不一致	account.realized: 期待 40.0 / 出力に無い(KeyError: 'account'); account.position: 期待 0.6 / 出力に無い(KeyError: 'account'); account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'account')	9e7976e872244076	2 回の実行で同じ	0.0	0.0
c2-11-margin	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 口座の leverage を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 口座の leverage を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 口座の leverage を渡す口が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	09ac55117679f387	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'account')	09ac55117679f387	2 回の実行で同じ	0.0	0.0
c2-11-legs	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 費用 maker_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 corporate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 corporate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 fx_rate を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 fx_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 bar を渡す口が無い	-	結果なし	adapter: PredictionMarketBench(611d669) oddpool_bench: 事象 bar を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-wait	C2-12	能力	不一致	対照: cum.o1@c3: 期待 2.0 / 出力 0.5; cum.o1@cend: 期待 2.0 / 出力 0.5	460274605de2aaaf	不一致	対照: cum.o1@c3: 期待 2.0 / 出力 0.5; cum.o1@cend: 期待 2.0 / 出力 0.5	460274605de2aaaf	2 回の実行で同じ	0.0	0.0
