target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
opp_pybotters	p2-ms-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)"", ""refused_by_entry"": true}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-ms-int	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123000000}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-ms-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123015625}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-ms-float-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)"", ""refused_by_entry"": true}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-us-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-us-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)"", ""refused_by_entry"": true}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-us-int	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456000}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p2-us-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456750}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p3-trade	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	bitFlyer の約定の文を bitFlyerDataStore.onmessage に渡し、executions.watch() で受けた変化。時刻は文の exec_date(小数 7 桁、100 ns 刻み)を ns に直した。受けた変化: [('executions', 'insert', {'product_code': 'FX_BTC_JPY', 'id': 1, 'side': 'BUY', 'price': 5012345.0, 'size': 0.01, 'exec_date': '2023-11-16T00:00:00.0000000Z', 'buy_child_order_acceptance_id': 'a', 'sell_child_order_acceptance_id': 'b'})]	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": [""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py"", ""/usr/lib/python3.11/asyncio/runners.py""], ""read_in_user_loop"": true, ""returned_by"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/pybotters/lib/python3.11/site-packages/pybotters/store.py"", ""type"": ""pybotters.store.StoreChange"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/pybotters/lib/python3.11/site-packages/pybotters/store.py""}]}"	"{""store"": ""bitFlyerDataStore""}"	"[{""at"": ""pybotters/models/bitflyer.py:None"", ""decided_from"": [""場面の入力""], ""fn"": ""pybotters.models.bitflyer.bitFlyerDataStore"", ""what"": ""bitFlyerDataStore()(watch する store: ['executions'])"", ""when"": ""開始前""}]"	null	"[""約定""]"	[]	null
opp_pybotters	p3-book_snapshot	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""asks"": [[5012500.0, 0.4], [5013000.0, 2.0]], ""bids"": [[5012000.0, 0.5], [5011000.0, 1.0]]}, ""sequence"": [[""book_snapshot"", 1700092800000000000]]}"	板の文は、websocket の接続(ClientWebSocketResponse)から来たときだけ写真として受け、差分は写真のあとだけ当てる(models/bitflyer.py 69-87)。接続なしで渡すと板に何も入らない。試したこと: onmessage(板の写真の文, None) -> board.watch() の変化 []、board.sorted() {'asks': [], 'bids': []}	null	"{""store"": ""bitFlyerDataStore""}"	"[{""at"": ""pybotters/models/bitflyer.py:None"", ""decided_from"": [""場面の入力""], ""fn"": ""pybotters.models.bitflyer.bitFlyerDataStore"", ""what"": ""bitFlyerDataStore()(watch する store: ['board'])"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_pybotters	p3-book_delta	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""book_delta"", 1700092800000000000]]}"	板の文は、websocket の接続(ClientWebSocketResponse)から来たときだけ写真として受け、差分は写真のあとだけ当てる(models/bitflyer.py 69-87)。接続なしで渡すと板に何も入らない。試したこと: onmessage(板の差分の文, None) -> board.watch() の変化 []、board.sorted() {'asks': [], 'bids': []}	null	"{""store"": ""bitFlyerDataStore""}"	"[{""at"": ""pybotters/models/bitflyer.py:None"", ""decided_from"": [""場面の入力""], ""fn"": ""pybotters.models.bitflyer.bitFlyerDataStore"", ""what"": ""bitFlyerDataStore()(watch する store: ['board'])"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_pybotters	p3-bar	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p4-future-read-attempt	P0-4	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""book_delta"", 1700092800000000000], [""book_snapshot"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['trade'] は 1 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 正解と一致 / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 対応なし / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['trade'] は 1 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 正解と一致 / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 対応なし / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	[]	[]	null
opp_pybotters	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p6-fill-seen-by-strategy	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_at_call3"": 1.0}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
opp_pybotters	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	pybotters は取引所の API の窓口と、websocket の文を当てる DataStore で、模擬の時刻・注文・約定を持つバックテストの機関が無い。試したこと: pybotters.Backtest -> AttributeError: module 'pybotters' has no attribute 'Backtest'。公開の名前で backtest/sim/engine を含むもの: []	null	"{""store"": ""bitFlyerDataStore""}"	[]	null	"[""約定""]"	[]	null
