scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-signal-refused	I4-6	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現は System の遅延の売買の規則だけ	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現は System の遅延の売買の規則だけ	-	結果なし	0.003	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現は System の遅延の売買の規則だけ	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現は System の遅延の売買の規則だけ	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): slippage_pct: 再現していない: 滑りの部品(SP)は読んでいない(約定値は _getRealBuyPrice / _getRealSellPrice を通る: 835・979 行) / spread_pct: 再現していない: 滑りの部品(SP)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): slippage_pct: 再現していない: 滑りの部品(SP)は読んでいない(約定値は _getRealBuyPrice / _getRealSellPrice を通る: 835・979 行) / spread_pct: 再現していない: 滑りの部品(SP)は読んでいない	-	結果なし	0.0	0.0
i4-8-short-close	I4-8	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない / slippage_pct: 再現していない: 滑りの部品(SP)は読んでいない(約定値は _getRealBuyPrice / _getRealSellPrice を通る: 835・979 行) / spread_pct: 再現していない: 滑りの部品(SP)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない / slippage_pct: 再現していない: 滑りの部品(SP)は読んでいない(約定値は _getRealBuyPrice / _getRealSellPrice を通る: 835・979 行) / spread_pct: 再現していない: 滑りの部品(SP)は読んでいない	-	結果なし	0.0	0.0
i4-8-no-short	I4-8	値	正解と一致		489543c6ed48	正解と一致		489543c6ed48	2 回の実行で同じ	0.0	0.0
i4-9-strict	I4-9	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行)	-	結果なし	0.0	0.0
i4-9-short-strict	I4-9	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-10-priority	I4-10	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 費用の部品は売りと買いの 2 つで(TradeManager.cpp 856・949 行)、maker と taker を分ける口が無い	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 費用の部品は売りと買いの 2 つで(TradeManager.cpp 856・949 行)、maker と taker を分ける口が無い	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		179036a8a6a3	正解と一致		179036a8a6a3	2 回の実行で同じ	0.0	0.0
i4-11-wick-short	I4-11	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-11-refuse-stack	I4-11	能力	不一致	変形を拒まずに通した	e616b626ceac	不一致	変形を拒まずに通した	e616b626ceac	2 回の実行で同じ	0.0	0.0
i4-12-maker-tp	I4-12	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): maker_tp_pct: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行) / exit_execution: 指値の注文が無い(hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 919-962 行)	-	結果なし	0.0	0.0
i4-13-time-exit	I4-13	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	正解と一致		0287aaa01f34	正解と一致		0287aaa01f34	2 回の実行で同じ	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-14-sides-short	I4-14	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-15-swap-long	I4-15	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(TradeManager.cpp の現金は売買・入出金・借入で動く) / 再現していない: 資産の曲線(getFundsCurve)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(TradeManager.cpp の現金は売買・入出金・借入で動く) / 再現していない: 資産の曲線(getFundsCurve)は読んでいない	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(TradeManager.cpp の現金は売買・入出金・借入で動く) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない / 再現していない: 資産の曲線(getFundsCurve)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): swap_daily_pct: 持ち越しの口は読んだ範囲に無い(TradeManager.cpp の現金は売買・入出金・借入で動く) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない / 再現していない: 資産の曲線(getFundsCurve)は読んでいない	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): execution: 指値の注文が無い(System は合図・逆指値・目標で翌足の始値に売買する要求だけ: hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 689-733・919-962 行) / allow_short: 再現していない: 空売りの経路(_sellShort・_buyShort、hikyuu_cpp/hikyuu/trade_sys/system/System.cpp(5a1dedbd) 1098-1250 行)は全部は読んでいない	-	結果なし	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 資産の曲線(getFundsCurve)は読んでいない / 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 再現していない: 資産の曲線(getFundsCurve)は読んでいない / 再現していない: 成績の集計(Performance)は読んでいない	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.001	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: Hikyuu System(5a1dedbd)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
