scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-signal-refused	I4-6	能力	結果なし	adapter: backtesting.py 0.6.6: 入力はメモリ上の OHLC の DataFrame 1 本(Backtest(data=...))で、ファイルを宣言で読む口・約定/気配/板の入力・実行記録・指標の書き出しの目的・ダッシュボードを探したが無い	-	結果なし	adapter: backtesting.py 0.6.6: 入力はメモリ上の OHLC の DataFrame 1 本(Backtest(data=...))で、ファイルを宣言で読む口・約定/気配/板の入力・実行記録・指標の書き出しの目的・ダッシュボードを探したが無い	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: backtesting.py 0.6.6: 入力はメモリ上の OHLC の DataFrame 1 本(Backtest(data=...))で、ファイルを宣言で読む口・約定/気配/板の入力・実行記録・指標の書き出しの目的・ダッシュボードを探したが無い	-	結果なし	adapter: backtesting.py 0.6.6: 入力はメモリ上の OHLC の DataFrame 1 本(Backtest(data=...))で、ファイルを宣言で読む口・約定/気配/板の入力・実行記録・指標の書き出しの目的・ダッシュボードを探したが無い	-	結果なし	0.002	0.001
i4-8-next-open	I4-8	値	不一致	fills[0].size = 29.0(正解 29.98800479808077)	941ea218a1b7	不一致	fills[0].size = 29.0(正解 29.98800479808077)	941ea218a1b7	2 回の実行で同じ	0.011	0.011
i4-8-short-close	I4-8	値	不一致	fills[0].size = 24.0(正解 25.01000400160064)	36aa78850633	不一致	fills[0].size = 24.0(正解 25.01000400160064)	36aa78850633	2 回の実行で同じ	0.011	0.011
i4-8-no-short	I4-8	値	正解と一致		489543c6ed48	正解と一致		489543c6ed48	2 回の実行で同じ	0.01	0.012
i4-9-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	e168e733079a	不一致	fills[0].bar = 2(正解 3)	e168e733079a	2 回の実行で同じ	0.01	0.011
i4-9-short-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	8144b1691d36	不一致	fills[0].bar = 2(正解 3)	8144b1691d36	2 回の実行で同じ	0.014	0.01
i4-10-priority	I4-10	値	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		179036a8a6a3	正解と一致		179036a8a6a3	2 回の実行で同じ	0.01	0.011
i4-11-wick-short	I4-11	値	正解と一致		49b30d5a02e4	正解と一致		49b30d5a02e4	2 回の実行で同じ	0.011	0.012
i4-11-refuse-stack	I4-11	能力	不一致	変形を拒まずに通した	8b5f6ec81a6b	不一致	変形を拒まずに通した	8b5f6ec81a6b	2 回の実行で同じ	0.022	0.02
i4-12-maker-tp	I4-12	値	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: maker と taker で違う手数料: commission は 1 つ(Backtest(commission=)、_Broker の _commission)で、注文の種類で分ける口が無い / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-13-time-exit	I4-13	値	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-14-sides-short	I4-14	値	正解と一致		2603029e6415	正解と一致		2603029e6415	2 回の実行で同じ	0.015	0.012
i4-15-swap-long	I4-15	値	結果なし	adapter: backtesting.py 0.6.6: swap_daily_pct: 持ち越し・資金調達・金利の口を探したが無い(backtesting/ の grep swap・financ・interest・borrow 0 件) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: swap_daily_pct: 持ち越し・資金調達・金利の口を探したが無い(backtesting/ の grep swap・financ・interest・borrow 0 件) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: backtesting.py 0.6.6: swap_daily_pct: 持ち越し・資金調達・金利の口を探したが無い(backtesting/ の grep swap・financ・interest・borrow 0 件) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: swap_daily_pct: 持ち越し・資金調達・金利の口を探したが無い(backtesting/ の grep swap・financ・interest・borrow 0 件) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	不一致	fills[0].bar = 2(正解 6)	fcb0588ad699	不一致	fills[0].bar = 2(正解 6)	fcb0588ad699	2 回の実行で同じ	0.012	0.01
i4-17-metrics	I4-17	値	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか)	-	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか)	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか)	-	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか)	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	adapter: backtesting.py 0.6.6: 指標は Backtest.run の結果(_stats.compute_stats)で、12 の指標のうち平均勝ち・平均負け・RR・手数料の合計を円で出す口が無い(出るのは Win Rate・Profit Factor・Expectancy [%]・Sharpe(日次の年率)・Max. Drawdown ほか) / 足 0 の合図: 道具は最初の足で Strategy.next を呼ばない(backtesting.py 1333 行 start = 1 + _indicator_warmup_nbars、1339 行 range(start, len(data)))	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: backtesting.py 0.6.6: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	adapter: backtesting.py 0.6.6: 行の割合で分ける口を探したが無い(backtesting/lib.py の関数は resample_apply・crossover・barssince ほかで分割は無い)	-	結果なし	0.0	0.0
