scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-signal-refused	I4-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 宣言でファイルを読む口は GenericCSVData(feeds/csvgeneric.py)の足の CSV だけで、気配(買いは ask・売りは bid)のfeed の型、板の feed の型、実行記録・指標の書き出しの目的・ダッシュボードの項目別タブを探したが無い	-	結果なし	adapter: Backtrader 1.9.78.123: 宣言でファイルを読む口は GenericCSVData(feeds/csvgeneric.py)の足の CSV だけで、気配(買いは ask・売りは bid)のfeed の型、板の feed の型、実行記録・指標の書き出しの目的・ダッシュボードの項目別タブを探したが無い	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 宣言でファイルを読む口は GenericCSVData(feeds/csvgeneric.py)の足の CSV だけで、気配(買いは ask・売りは bid)のfeed の型、板の feed の型、実行記録・指標の書き出しの目的・ダッシュボードの項目別タブを探したが無い	-	結果なし	adapter: Backtrader 1.9.78.123: 宣言でファイルを読む口は GenericCSVData(feeds/csvgeneric.py)の足の CSV だけで、気配(買いは ask・売りは bid)のfeed の型、板の feed の型、実行記録・指標の書き出しの目的・ダッシュボードの項目別タブを探したが無い	-	結果なし	0.002	0.001
i4-8-next-open	I4-8	値	正解と一致		412a637a0fda	正解と一致		412a637a0fda	2 回の実行で同じ	0.003	0.006
i4-8-short-close	I4-8	値	正解と一致		409e5d54ea26	正解と一致		409e5d54ea26	2 回の実行で同じ	0.005	0.005
i4-8-no-short	I4-8	値	正解と一致		489543c6ed48	正解と一致		489543c6ed48	2 回の実行で同じ	0.003	0.006
i4-9-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	0b6951c983aa	不一致	fills[0].bar = 2(正解 3)	0b6951c983aa	2 回の実行で同じ	0.003	0.004
i4-9-short-strict	I4-9	値	不一致	fills[0].bar = 2(正解 3)	0221daa8e248	不一致	fills[0].bar = 2(正解 3)	0221daa8e248	2 回の実行で同じ	0.006	0.005
i4-10-priority	I4-10	値	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	正解と一致		179036a8a6a3	正解と一致		179036a8a6a3	2 回の実行で同じ	0.003	0.004
i4-11-wick-short	I4-11	値	正解と一致		49b30d5a02e4	正解と一致		49b30d5a02e4	2 回の実行で同じ	0.003	0.003
i4-11-refuse-stack	I4-11	能力	不一致	変形を拒まずに通した	8b5f6ec81a6b	不一致	変形を拒まずに通した	8b5f6ec81a6b	2 回の実行で同じ	0.006	0.006
i4-12-maker-tp	I4-12	値	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: maker と taker で違う手数料: 手数料は data feed ごとに 1 つ(brokers/bbroker.py 703 行 comminfo = self.getcommissioninfo(order.data))で、注文の種類で分ける口が無い	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	2 回の実行で同じ	0.003	0.003
i4-13-time-exit	I4-13	値	正解と一致		c8c8589e4a8d	正解と一致		c8c8589e4a8d	2 回の実行で同じ	0.003	0.003
i4-13-tp-on-exit-bar	I4-13	値	不一致	fills[1].price = 102.0(正解 101.0)	3bf496947812	不一致	fills[1].price = 102.0(正解 101.0)	3bf496947812	2 回の実行で同じ	0.002	0.003
i4-13-two-models	I4-13	能力	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	正解と一致		3f19057470f3	正解と一致		3f19057470f3	2 回の実行で同じ	0.003	0.008
i4-14-sides-short	I4-14	値	正解と一致		2603029e6415	正解と一致		2603029e6415	2 回の実行で同じ	0.003	0.003
i4-15-swap-long	I4-15	値	結果なし	adapter: Backtrader 1.9.78.123: swap_daily_pct: 持ち越しの口は CommInfoBase の interest だけで、暦日の差で数える(comminfo.py 92 行「days * price * abs(size) * (interest / 365)」、274 行 _get_credit_interest)。足ごとに前の足の終値で掛ける口は無い	-	結果なし	adapter: Backtrader 1.9.78.123: swap_daily_pct: 持ち越しの口は CommInfoBase の interest だけで、暦日の差で数える(comminfo.py 92 行「days * price * abs(size) * (interest / 365)」、274 行 _get_credit_interest)。足ごとに前の足の終値で掛ける口は無い	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: Backtrader 1.9.78.123: swap_daily_pct: 持ち越しの口は CommInfoBase の interest だけで、暦日の差で数える(comminfo.py 92 行「days * price * abs(size) * (interest / 365)」、274 行 _get_credit_interest)。足ごとに前の足の終値で掛ける口は無い	-	結果なし	adapter: Backtrader 1.9.78.123: swap_daily_pct: 持ち越しの口は CommInfoBase の interest だけで、暦日の差で数える(comminfo.py 92 行「days * price * abs(size) * (interest / 365)」、274 行 _get_credit_interest)。足ごとに前の足の終値で掛ける口は無い	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	不一致	fills[0].bar = 2(正解 6)	079613038b3f	不一致	fills[0].bar = 2(正解 6)	079613038b3f	2 回の実行で同じ	0.003	0.003
i4-17-metrics	I4-17	値	結果なし	adapter: Backtrader 1.9.78.123: 指標は Cerebro の実行に付ける analyzer(analyzers/sharpe.py・drawdown.py・tradeanalyzer.py)で、外から与えた決済ごとの損益と資産の列を受ける関数の口を探したが無い	-	結果なし	adapter: Backtrader 1.9.78.123: 指標は Cerebro の実行に付ける analyzer(analyzers/sharpe.py・drawdown.py・tradeanalyzer.py)で、外から与えた決済ごとの損益と資産の列を受ける関数の口を探したが無い	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: Backtrader 1.9.78.123: 指標は Cerebro の実行に付ける analyzer(analyzers/sharpe.py・drawdown.py・tradeanalyzer.py)で、外から与えた決済ごとの損益と資産の列を受ける関数の口を探したが無い	-	結果なし	adapter: Backtrader 1.9.78.123: 指標は Cerebro の実行に付ける analyzer(analyzers/sharpe.py・drawdown.py・tradeanalyzer.py)で、外から与えた決済ごとの損益と資産の列を受ける関数の口を探したが無い	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: Backtrader 1.9.78.123: 12 の指標: analyzer は総損益・回数・勝ち負けの数と平均・連敗・最大下落・シャープを出すが(analyzers/tradeanalyzer.py 88-136 行、drawdown.py 58 行、sharpe.py 143-199 行)、勝率・PF・RR・期待値・手数料の合計を出す口は無い(adapter は道具が出していない値を計算しない)	-	結果なし	adapter: Backtrader 1.9.78.123: 12 の指標: analyzer は総損益・回数・勝ち負けの数と平均・連敗・最大下落・シャープを出すが(analyzers/tradeanalyzer.py 88-136 行、drawdown.py 58 行、sharpe.py 143-199 行)、勝率・PF・RR・期待値・手数料の合計を出す口は無い(adapter は道具が出していない値を計算しない)	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Backtrader 1.9.78.123: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	adapter: Backtrader 1.9.78.123: 行の割合で学習・検証・検証外に分ける口を探したが無い(grep split・walk 0 件、backtrader/ の全体)	-	結果なし	0.0	0.0
