target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_quantcore	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	戦略に履歴を渡す口が無いので、戦略が受け取った事象を戦略自身が貯めた
opp_quantcore	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	事象は時刻を 1 つ(timestamp_ns)だけ持つ。試したこと: TickData(..., 受け取れる時刻) -> TypeError: __init__(): incompatible constructor arguments. The following argument types are supported:     1. quantcore._core.TickData()     2. quantcore._core.TickData(sy
opp_quantcore	p4-future-read-attempt	P0-4	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""self.get_position('X', 5 本目の時刻)"", ""message"": ""get_position(): incompatible function arguments. The following argument types are supported:\n    1. (self: quantcore._core.Strategy, symbol: str) -> float\n\nInvo"", ""raised"": ""TypeError"", ""returned"": null}, {""form"": ""position"", ""means"": ""受け取った事象の [1](次の足)"", ""message"": ""'quantcore._core.MarketDataEvent' object is not subscriptable"", ""raised"": ""TypeError"", ""returned"": null}, {""form"": ""other"", ""means"": ""self.get_signals()"", ""raised"": null, ""returned"": []}]}}"	ok	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""self.get_position('X', 5 本目の時刻)"", ""message"": ""get_position(): incompatible function arguments. The following argument types are supported:\n    1. (self: quantcore._core.Strategy, symbol: str) -> float\n\nInvo"", ""raised"": ""TypeError"", ""returned"": null}, {""form"": ""position"", ""means"": ""受け取った事象の [1](次の足)"", ""message"": ""'quantcore._core.MarketDataEvent' object is not subscriptable"", ""raised"": ""TypeError"", ""returned"": null}, {""form"": ""other"", ""means"": ""self.get_signals()"", ""raised"": null, ""returned"": []}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の on_data で試した: [time] self.get_position('X', 5 本目の時刻) TypeError: get_position(): incompatible function arguments. The following argument types are supported:     1. (self: quantcore._core.Strategy, symbol: str) -> float  Invo ; [position] 受け取った事象の [1](次の足) TypeError: 'quantcore._core.MarketDataEvent' object is not subscriptable ; [other] self.get_signals() -> []
opp_quantcore	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	QuantCore が受ける事象は足(BarData)と約定のティック(TickData)の 2 種だけで、資金調達・清算 を入れる口が無い。試したこと: quantcore の公開の名前で「liquidation」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	QuantCore が受ける事象は足(BarData)と約定のティック(TickData)の 2 種だけで、資金調達・清算 を入れる口が無い。試したこと: quantcore の公開の名前で「liquidation」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の約定 3 件をティックで渡した
opp_quantcore	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	戦略が指値を出す・取り消す・未決の注文を読む口が無い(戦略は信号を出し、注文は engine が作る)。試したこと: quantcore の公開の名前で「cancel」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	戦略が指値を出す・取り消す・未決の注文を読む口が無い(戦略は信号を出し、注文は engine が作る)。試したこと: quantcore の公開の名前で「cancel」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に self.get_position('X')
opp_quantcore	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	約定の模型を渡す口が無い(ExecutionConfig の slippage_pct などの値だけ)。試したこと: quantcore の公開の名前で「fill_model」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p7-latency-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_time_ns"": 1700006400007000000}"	ok	"{""fill_time_ns"": 1700006400007000000}"	"{""fill_time_ns"": 1700006400007000000}"	ExecutionConfig.latency_ns = 7,000,000。on_fill の timestamp_ns。fills=[{'price': 100.0, 'qty': 1.0, 'commission': 0.0, 'ts': 1700006400007000000}]
opp_quantcore	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	費用は ExecutionConfig の maker_fee / taker_fee(率)だけで、1 件あたり定額の模型に差し替える口が無い。試したこと: quantcore の公開の名前で「commission」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
opp_quantcore	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	費用の口は ExecutionConfig の maker_fee / taker_fee(約定代金に掛ける率)だけで、数量 1 単位あたりの模型を書けない。試したこと: maker_fee = taker_fee = 0.001 で成行 -> on_fill の commission は約定代金 × 率。fills=[{'price': 100.01, 'qty': 1.0, 'commission': 0.10001, 'ts': 1700092800000000000}]
opp_quantcore	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座は engine の中にあり、差し替える口が無い(get_portfolio_context は読むだけ)。試したこと: quantcore の公開の名前で「account」を含むもの: []。BacktestEngine().add_event_data(...) -> AttributeError: 'quantcore._core.BacktestEngine' object has no attribute 'add_event_data'
