target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_zipline_reloaded	p3-clock-timer	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700092800000000000, 1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000, 1700524800000000000]}"	ok	"{""clock_calls_ns"": [1700092800000000000, 1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000, 1700524800000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	schedule_function は暦の規則(毎日・毎週…と寄り付きからの分)で頼む形で、決まった時刻を 1 回だけ頼む口は無い。毎日の規則で頼み、呼ばれた時刻を全部記録した
opp_zipline_reloaded	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	注文の受付・拒否・約定を戦略に知らせる呼び出しが無い(戦略は get_order / get_open_orders で問い合わせる)。試したこと: run_algorithm(..., on_order=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'on_order' / run_algorithm(..., order_callback=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'order_callback'
opp_zipline_reloaded	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	注文の受付・拒否・約定を戦略に知らせる呼び出しが無い(戦略は get_order / get_open_orders で問い合わせる)。試したこと: run_algorithm(..., on_order=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'on_order' / run_algorithm(..., order_callback=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'order_callback'
opp_zipline_reloaded	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	注文の受付・拒否・約定を戦略に知らせる呼び出しが無い(戦略は get_order / get_open_orders で問い合わせる)。試したこと: run_algorithm(..., on_order=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'on_order' / run_algorithm(..., order_callback=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'order_callback'
opp_zipline_reloaded	p4-visible-at-step	P0-4	value	不一致	不一致	2 回の実行で同じ	ok	"{""max_visible_close"": 102.0, ""visible_count"": 3}"	ok	"{""max_visible_close"": 102.0, ""visible_count"": 3}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"戦略が各回に data.current(asset,'close') を読んで貯めた(NaN は数えない)。各回の値 [nan, 100.0, 101.0, 102.0, 103.0, 104.0]。[""data.history(n=4) -> LookupError: 2023-11-14 00:00:00 is not in DatetimeIndex(['2023-11-15', '2023-11-16', '2023-11-17', '2023-11-18',""]。24/7 の暦では 1 日の終わりと次の日の始まりが同じ 0 時で、data.current は 1 回目に NaN、以後 1 日前の足を返した(実測)"
opp_zipline_reloaded	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	足は暦の日に 1 本で、1 本に時刻は 1 つ。受け取れる時刻を別に持たせる口が無い。試したこと: run_algorithm(..., received_time=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'received_time' / bundle の足に recv の列を足す -> 例外なく書けた
opp_zipline_reloaded	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""data_portal.get_spot_value(5 本目の日)"", ""raised"": null, ""returned"": 103.0}, {""form"": ""time"", ""means"": ""data_portal.get_history_window(終わり = 5 本目の日)"", ""raised"": null, ""returned"": [103.0]}, {""form"": ""other"", ""means"": ""data.history(asset,'close',6,'1d')(件数)"", ""message"": ""History window extends before 2023-11-14. To use this history window, start the backtest on or after 2023-11-20."", ""raised"": ""HistoryWindowStartsBeforeData"", ""returned"": null}, {""form"": ""other"", ""means"": ""data.current(asset,'close')"", ""raised"": null, ""returned"": 102.0}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""data_portal.get_spot_value(5 本目の日)"", ""raised"": null, ""returned"": 103.0}, {""form"": ""time"", ""means"": ""data_portal.get_history_window(終わり = 5 本目の日)"", ""raised"": null, ""returned"": [103.0]}, {""form"": ""other"", ""means"": ""data.history(asset,'close',6,'1d')(件数)"", ""message"": ""History window extends before 2023-11-14. To use this history window, start the backtest on or after 2023-11-20."", ""raised"": ""HistoryWindowStartsBeforeData"", ""returned"": null}, {""form"": ""other"", ""means"": ""data.current(asset,'close')"", ""raised"": null, ""returned"": 102.0}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の呼び出しに試した: [time] data_portal.get_spot_value(5 本目の日) -> 103.0 ; [time] data_portal.get_history_window(終わり = 5 本目の日) -> [103.0] ; [other] data.history(asset,'close',6,'1d')(件数) HistoryWindowStartsBeforeData: History window extends before 2023-11-14. To use this history window, start the backtest on or after 2023-11-20. ; [other] data.current(asset,'close') -> 102.0
opp_zipline_reloaded	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	"zipline の入力は bundle に書いた資産ごとの OHLCV の足(日足・分足)だけで、約定・資金調達・清算 を入れる口が無い。試したこと: bundle の daily_bar_writer.write に 約定・資金調達・清算 の列だけの DataFrame を渡した -> KeyError: ""None of [Index(['volume', 'open', 'low', 'high', 'close'], dtype='object')] are in the [columns]"""
opp_zipline_reloaded	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	"zipline の入力は bundle に書いた資産ごとの OHLCV の足(日足・分足)だけで、約定・資金調達・清算 を入れる口が無い。試したこと: bundle の daily_bar_writer.write に 約定・資金調達・清算 の列だけの DataFrame を渡した -> KeyError: ""None of [Index(['volume', 'open', 'low', 'high', 'close'], dtype='object')] are in the [columns]"""
opp_zipline_reloaded	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	同じ日に 2 本の足を書く口が無い(日足は 1 日 1 本)。試したこと: 同じ日の 2 本を bundle に書いて走らせた -> ValueError: cannot reindex on an axis with duplicate labels
opp_zipline_reloaded	p6-place-then-cancel	P0-6	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	約定を日足に代えた(any_type)。order(limit_price=90) / get_open_orders / cancel_order
opp_zipline_reloaded	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	取消の成立を戦略に知らせる呼び出しが無い。試したこと: run_algorithm(..., on_cancel=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'on_cancel'
opp_zipline_reloaded	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に get_order(id).filled
opp_zipline_reloaded	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	set_slippage(SlippageModel の子: process_order が (12345.0, 全量) を返す)。transactions: [{'amount': 1, 'dt': Timestamp('2023-11-17 00:00:00+0000', tz='UTC'), 'price': 12345.0, 'order_id': '846b28d9df584642a86052ef758002e1', 'sid': Equity(0 [X]), 'commission': None}]
opp_zipline_reloaded	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	発注の遅延の模型を渡す口が無い(日足・分足の次の足で埋める)。試したこと: run_algorithm(..., latency_model=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'latency_model'
opp_zipline_reloaded	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	set_commission(CommissionModel の子: 1 件 0.5)。orders: [{'id': '46d8714f46e04e1db904c97fca317961', 'dt': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [X]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46d8714f46e04e1db904c97fca317961', 'dt': Timestamp('2023-11-17 00:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.5, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [X]), 'status': <ORDER_STATUS.FILLED: 1>}]
opp_zipline_reloaded	p7-cost-per-unit	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.75}"	ok	"{""fee"": 0.75}"	"{""fee"": 0.75}"	set_commission(CommissionModel の子: 0.375 × |transaction.amount|)、数量 2 の成行。orders: [{'id': '09fb6886371745b6b7a004d991582333', 'dt': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [X]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '09fb6886371745b6b7a004d991582333', 'dt': Timestamp('2023-11-17 00:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-16 00:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 0.75, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [X]), 'status': <ORDER_STATUS.FILLED: 1>}]
opp_zipline_reloaded	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座(Portfolio / Ledger)は run_algorithm の中で作られ、差し替える口が無い。試したこと: run_algorithm(..., ledger=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'ledger' / run_algorithm(..., portfolio=...) -> TypeError: run_algorithm() got an unexpected keyword argument 'portfolio'
