target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
new_impl	p3-bar	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	「bar」1 件を渡し、on_event で受け取った事象の型・時刻・中身(欄名は場面の語に読み替え)を記録
new_impl	p3-funding	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	ok	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	「funding」1 件を渡し、on_event で受け取った事象の型・時刻・中身(欄名は場面の語に読み替え)を記録
new_impl	p3-liquidation	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	「liquidation」1 件を渡し、on_event で受け取った事象の型・時刻・中身(欄名は場面の語に読み替え)を記録
new_impl	p3-mixed-one-run	P0-3	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	ok	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	6 種を 1 本の入力で渡し、on_event の各呼び出しで(型, exchange_time_ns)を記録
new_impl	p3-clock-timer	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700352000000000000]}"	ok	"{""clock_calls_ns"": [1700352000000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	1 回目の呼び出しで ctx.set_timer(T0 + 4 日) を呼び、CLOCK の呼び出しの ctx.now_ns を記録
new_impl	p3-notice-accepted	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""notices"": [""accepted""]}"	ok	"{""notices"": [""accepted""]}"	"{""notices"": [""accepted""]}"	1 回目(市場の事象の呼び出しで数える)に指値 買い 1 @90 を place_order。約定の模型は公開の FillModel の口に差した _ArrivalFill(本ファイル)。戦略に届いた注文の通知の種類を記録
new_impl	p3-notice-rejected	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""notices"": [""rejected""]}"	ok	"{""notices"": [""rejected""]}"	"{""notices"": [""rejected""]}"	口座の口に現金 1,000 円・レバレッジ無しの _CashAccount(本ファイル)を差し、1 回目に成行 買い 1 を place_order。戦略に届いた通知の種類を記録
new_impl	p3-notice-filled	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_in_notices"": 1.0, ""fills"": [{""fee"": 0.0, ""price"": 100.0, ""received_time_ns"": 1700092800000000000, ""size"": 1.0, ""venue_time_ns"": 1700092800000000000}]}"	ok	"{""filled_qty_in_notices"": 1.0, ""fills"": [{""fee"": 0.0, ""price"": 100.0, ""received_time_ns"": 1700092800000000000, ""size"": 1.0, ""venue_time_ns"": 1700092800000000000}]}"	"{""filled_qty_in_notices"": 1.0}"	現金 1,000,000 円の _CashAccount と _ArrivalFill を差し、1 回目に成行 買い 1。戦略に届いた ORDER_FILL の数量の合計
new_impl	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	T0 + 4 日の呼び出しで ctx.visible_events() の件数と close の最大
new_impl	p4-received-time	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	ok	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	受け取れる時刻は received_time_ns、取引所の時刻は exchange_time_ns として事象を作り 1 本の入力で渡した。2 日後と 4 日後の呼び出しで ctx.visible_events() に 101 があるか、101 が届いた呼び出しの ctx.now_ns
new_impl	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""ctx.visible_events(until_ns=5 本目の時刻)"", ""message"": ""visible_events(until_ns=1700438400000000000) asks for events after now_ns=1700352000000000000"", ""raised"": ""LookAheadError"", ""returned"": null}, {""form"": ""time"", ""means"": ""ctx.visible_events(since_ns=5 本目の時刻)"", ""message"": ""visible_events(since_ns=1700438400000000000) asks for events after now_ns=1700352000000000000"", ""raised"": ""LookAheadError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4](最新の次の位置)"", ""message"": ""index 4 is after the newest delivered event (there are 4); that event has not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events(BAR)[4](最新の次の位置)"", ""message"": ""index 4 is after the newest delivered event (there are 4); that event has not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4:5](最新の次の位置だけの区間)"", ""message"": ""slice [4:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[3:5](最新と次の位置の区間)"", ""message"": ""slice [3:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4:](最新の次の位置から先の区間)"", ""raised"": null, ""returned"": []}, {""form"": ""other"", ""means"": ""ctx.visible_events(BAR) の全部"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""other"", ""means"": ""ctx.last(BAR)"", ""raised"": null, ""returned"": 103.0}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""means"": ""ctx.visible_events(until_ns=5 本目の時刻)"", ""message"": ""visible_events(until_ns=1700438400000000000) asks for events after now_ns=1700352000000000000"", ""raised"": ""LookAheadError"", ""returned"": null}, {""form"": ""time"", ""means"": ""ctx.visible_events(since_ns=5 本目の時刻)"", ""message"": ""visible_events(since_ns=1700438400000000000) asks for events after now_ns=1700352000000000000"", ""raised"": ""LookAheadError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4](最新の次の位置)"", ""message"": ""index 4 is after the newest delivered event (there are 4); that event has not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events(BAR)[4](最新の次の位置)"", ""message"": ""index 4 is after the newest delivered event (there are 4); that event has not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4:5](最新の次の位置だけの区間)"", ""message"": ""slice [4:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[3:5](最新と次の位置の区間)"", ""message"": ""slice [3:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered"", ""raised"": ""FuturePositionError"", ""returned"": null}, {""form"": ""position"", ""means"": ""ctx.visible_events()[4:](最新の次の位置から先の区間)"", ""raised"": null, ""returned"": []}, {""form"": ""other"", ""means"": ""ctx.visible_events(BAR) の全部"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0]}, {""form"": ""other"", ""means"": ""ctx.last(BAR)"", ""raised"": null, ""returned"": 103.0}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の呼び出しの中で試した: [time] ctx.visible_events(until_ns=5 本目の時刻) LookAheadError: visible_events(until_ns=1700438400000000000) asks for events after now_ns=1700352000000000000 ; [time] ctx.visible_events(since_ns=5 本目の時刻) LookAheadError: visible_events(since_ns=1700438400000000000) asks for events after now_ns=1700352000000000000 ; [position] ctx.visible_events()[4](最新の次の位置) FuturePositionError: index 4 is after the newest delivered event (there are 4); that event has not been delivered ; [position] ctx.visible_events(BAR)[4](最新の次の位置) FuturePositionError: index 4 is after the newest delivered event (there are 4); that event has not been delivered ; [position] ctx.visible_events()[4:5](最新の次の位置だけの区間) FuturePositionError: slice [4:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered ; [position] ctx.visible_events()[3:5](最新と次の位置の区間) FuturePositionError: slice [3:5:None] names positions after the newest delivered event (there are 4); those events have not been delivered ; [position] ctx.visible_events()[4:](最新の次の位置から先の区間) -> [] ; [other] ctx.visible_events(BAR) の全部 -> [100.0, 101.0, 102.0, 103.0] ; [other] ctx.last(BAR) -> 103.0
new_impl	p5-same-time-twice	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true, ""raw"": {""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]], ""stated_rule"": {""predicted"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]], ""quote"": ""Several input streams ... are merged by comparing the streams' NEXT events: (exchange_time_ns, place of the event's type in TYPE_ORDER, stream name) ... only between different streams at the same exchange time does the type order decide (liquidation, funding, book snapshot, book delta, trade, bar, clock ...), then the stream name (`sorted()` order, not the order the mapping was handed over)."", ""source"": ""src/bot/bt/core/ordering.py 43-55 行(モジュールの説明「Merging input streams」)""}}}"	ok	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true, ""raw"": {""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]], ""stated_rule"": {""predicted"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]], ""quote"": ""Several input streams ... are merged by comparing the streams' NEXT events: (exchange_time_ns, place of the event's type in TYPE_ORDER, stream name) ... only between different streams at the same exchange time does the type order decide (liquidation, funding, book snapshot, book delta, trade, bar, clock ...), then the stream name (`sorted()` order, not the order the mapping was handed over)."", ""source"": ""src/bot/bt/core/ordering.py 43-55 行(モジュールの説明「Merging input streams」)""}}}"	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	4 つの名前つきの流れを渡した順で辞書にして CoreEngine に渡し、戦略に届いた(型, exchange_time_ns)を記録
