date,open,high,low,close,volume
2005-02-02,2898.2964152965733,2906.8462830751737,2851.3667775291988,2859.497675779242,56857.42814071578
2005-02-03,2859.157945169232,2885.593643705339,2855.1916968042533,2880.0587331963925,30184.49481502752
2005-02-04,2874.13639040329,2881.170713614919,2858.571684763331,2867.340258242005,11612.915204102916
2005-02-07,2866.485853213938,2890.2280634111603,2860.1054545413826,2883.4836042530897,24528.191346310814
2005-02-08,2881.5111014819445,2890.689568254093,2861.178511805928,2871.965543560032,31936.24451690403
2005-02-09,2869.9281656520716,2874.2555315373497,2827.269953983969,2829.2340182133207,30308.334374869468
2005-02-10,2824.980411408962,2834.7985105011644,2773.471414453436,2782.5924452463023,20037.685524435754
2005-02-11,2781.902623934336,2785.929632087568,2760.7458116346043,2764.8157059682944,13775.040108091767
2005-02-14,2754.0314959649686,2756.177037426189,2747.2628393681102,2749.032096482444,8321.152908620346
2005-02-15,2752.805597994513,2769.728172973854,2743.0259042770076,2764.0752889478526,19460.388061351314
2005-02-16,2761.7027351659117,2769.4324505178556,2752.677964514957,2754.8897997194604,23946.64576068038
2005-02-17,2754.6583641486764,2760.396159859255,2734.9925824749453,2744.6086770156508,38009.93062184146
2005-02-18,2747.457609525511,2766.172934629234,2736.7667468995937,2764.4138176171377,47264.707271488696
2005-02-21,2766.931459719056,2789.377261613537,2763.38783327689,2781.948540609206,17709.815004882486
2005-02-22,2784.8134419252297,2794.1750531767098,2723.8828969836222,2728.117062941375,9903.641881137728
2005-02-23,2722.194739430209,2726.347144702254,2683.0505275365326,2690.6327012657543,19287.199789644754
2005-02-24,2688.5889884915673,2694.3002609177447,2678.9229360453737,2688.412686272792,26575.06922316015
2005-02-25,2693.0032771875162,2696.500903810968,2674.899882787277,2680.7031349396807,17485.086801860718
2005-02-28,2679.652702138506,2686.465209756349,2656.3686706389567,2662.71057238566,7880.092428883406
2005-03-01,2665.261010284316,2672.3505805841914,2632.7717856616914,2641.4221527184095,40907.262388341354
2005-03-02,2642.3216591143014,2648.973071689097,2633.1864373415015,2644.769551225286,43451.20754992903
2005-03-03,2639.966049053054,2641.8516018015303,2619.75145448944,2623.760923929069,14705.235461338016
2005-03-04,2626.4108421861642,2655.6910755937174,2621.3406762488253,2653.397364710929,5823.599038398745
2005-03-07,2657.1340809022395,2664.8886897606967,2633.464542794299,2637.1674052502945,7257.022051551087
2005-03-08,2636.672096478061,2646.47610330294,2626.6443296507846,2638.371133002496,17360.252438464624
2005-03-09,2635.034201154463,2636.6414222124063,2612.5262682630128,2618.4835183561836,16116.770608184499
2005-03-10,2616.4415487266924,2625.4737371856845,2595.703178021481,2600.842504617432,13640.041291122672
2005-03-11,2602.7024967224484,2612.6717896989153,2566.8173922145147,2576.092668054571,23347.934640769952
2005-03-14,2575.612243005372,2579.1260482205753,2573.1978378556223,2577.2945617284367,19166.952321935554
2005-03-15,2576.4679338429346,2600.2026743999636,2567.168747188029,2596.1294627638617,41698.63933428913
2005-03-16,2598.859198266058,2603.637781137813,2585.25343373885,2591.8175268251425,13966.727120117414
2005-03-17,2593.482097715852,2595.4462197226635,2576.297143673663,2581.6488407198,19852.914033931156
2005-03-18,2582.674967749735,2595.7713965315916,2580.1850900198706,2588.750792250481,8719.662563597245
2005-03-21,2585.414668067664,2607.8189381829084,2575.8924777090133,2605.573645569164,53591.029920284884
2005-03-22,2607.8267792498245,2624.961291459454,2598.2859156549557,2622.2499472828126,29853.1852481742
2005-03-23,2624.1155776464893,2637.034747055951,2618.302460371379,2628.3332095417422,7791.329341178805
2005-03-24,2630.6322593494538,2653.2159824026626,2622.026311638214,2650.3966185963254,13372.782297352629
2005-03-25,2649.3359129268483,2654.5830179613245,2635.9519009536534,2640.0763869270354,20836.2438686562
2005-03-28,2637.687839953406,2663.1558285632636,2635.67781942072,2654.037041106548,19942.12580082224
2005-03-29,2653.7700902916636,2655.8666479533154,2651.123689220168,2653.154166687011,36388.690516326875
2005-03-30,2652.9023508319733,2662.7498676689065,2651.25154273719,2660.703866090661,20640.00397644457
2005-03-31,2658.777666387908,2699.0307673644443,2653.9212292281213,2692.669242433271,6975.25315923078
2005-04-01,2691.4425665518675,2693.1466379156323,2673.663083402837,2676.6783127530225,36523.91303473097
2005-04-04,2676.0861224229616,2726.9557215515347,2673.327164285553,2719.491863640676,6726.462243159455
2005-04-05,2723.3517199953826,2738.25284165955,2718.63370837437,2731.385652594036,74023.173159571
2005-04-06,2733.842432065963,2763.7386846659706,2724.2616641114505,2757.314434518865,24004.032709592044
2005-04-07,2754.0668428146523,2776.151369026934,2748.036025804705,2765.2660343977172,18918.424246607974
2005-04-08,52.51704141697293,52.66409853288453,52.28369312084458,52.451557372546056,1741.3714022825338
2005-04-11,2757.92906569435,2814.274256786183,2748.703211191563,2803.407693750306,25582.078968435537
2005-04-12,2802.9835116538716,2873.079778688094,2796.9870847669954,2870.5067410548345,34949.254273235834
2005-04-13,2870.577341339657,2906.757027055056,2859.7042339230725,2901.1538781536588,17863.674203114082
2005-04-14,2906.988983164764,2912.2851604858733,2898.873033013054,2908.728175589026,42217.827796005055
2005-04-15,2912.398625232492,2938.569022278687,2908.496312764871,2935.4611842311906,26678.204631697397
2005-04-18,2942.6653253309687,2956.5685603438596,2934.533030596894,2951.2825199951285,9439.222124479495
2005-04-19,2948.7276520116034,2985.123184443939,2943.6704374190576,2976.8353430726684,19706.803270547174
2005-04-20,2965.2380912634158,2969.4628329534185,2949.0648697858614,2960.1633854897977,18257.947805909964
2005-04-21,2960.2244771694054,2965.6214575814943,2935.0406997695086,2941.749430104589,34623.43831304322
2005-04-22,2945.230596495497,2960.327145528813,2936.2483281666614,2953.3565240685803,13799.108917880014
2005-04-25,2955.4805882248525,2964.869010568647,2927.719998019133,2935.349031409722,13440.16543488802
2005-04-26,2938.1830597511503,2945.4835144330277,2920.719344775794,2932.388879537564,11962.950012212437
2005-04-27,2936.5449745004776,2940.822845447794,2904.0027398453717,2911.882907910438,20372.759418229398
2005-04-28,2910.813422366423,2927.3372206732397,2903.658153393179,2923.67303934339,18141.025959663384
2005-04-29,2924.0101290841635,2932.3808273392424,2917.978965881063,2928.344026499455,35342.101977456645
2005-05-02,2928.3342235060195,2937.227620955755,2916.2318845648983,2927.143418924269,41451.31512806034
2005-05-03,2928.7429015237253,2958.8359339470576,2927.1053174300228,2950.6828951200587,17660.411940344296
2005-05-04,2946.182194690529,2990.084220991052,2939.862581776748,2978.3792414322584,19282.14367865565
2005-05-05,2972.093471772408,2980.3296826911323,2943.9865628573934,2948.8569612665283,26398.478648323042
2005-05-06,2950.537121860259,2954.045959910853,2935.3913779245136,2941.148884041129,13969.446676896512
2005-05-09,2933.56149040805,2958.560424232678,2929.4743202217924,2951.7142019153075,20023.17088115708
2005-05-10,2946.251712665538,2982.5683799208387,2938.9447341927935,2975.761541544246,11367.994251693652
2005-05-11,2979.0964522769054,2993.049145147014,2970.831824491904,2982.7395633401734,85087.00569326046
2005-05-12,2988.17658010338,3010.545181326036,2979.1213584098437,3001.377460404327,14952.199626975744
2005-05-13,2996.949580888622,3024.4070835424604,2990.1122028021923,3019.475466710435,45581.38717715483
2005-05-16,3020.138909273451,3027.641164394685,3009.761413486248,3016.0491089943666,31079.359496653462
2005-05-17,3012.9488021620023,3023.9799610651203,2996.616159606719,3000.513852715674,14643.297687108736
2005-05-18,3002.4529859187924,3015.1448123553737,2993.9865242826263,3005.8498455080244,35770.18316408074
2005-05-19,3002.7072663167255,3011.8596570536956,2994.0832932751528,2999.79998849909,12215.547922191405
2005-05-20,2998.9550575726917,3011.726300056277,2990.7625535222455,3008.067713387708,40650.98073384989
2005-05-23,3008.137927711334,3035.516349323722,3003.8769554700375,3023.6184292203807,26109.39492457474
2005-05-24,3022.5176713191236,3050.359563207468,3016.418646268249,3040.383279526833,24931.147080775056
2005-05-25,3038.6093952005326,3051.9352791676,3029.403471307913,3046.385347255219,21821.552609068192
2005-05-26,3046.41490159463,3074.528401353829,3040.542829609391,3064.5865453282677,33597.4479024896
2005-05-27,3063.8275033207574,3071.078887430453,3043.1600843721717,3046.1870409164762,50359.77042125966
2005-05-30,3054.376051570996,3064.221956129337,3031.6082874906983,3043.0034473362966,7023.289129904592
2005-05-31,3043.985540243623,3051.996248166886,3037.3647682518813,3047.6814332804274,18731.693096438667
2005-06-01,3047.4582910445333,3055.1576793117397,3016.6282301238634,3027.9058974152854,18174.845828170437
2005-06-02,3025.9482825897353,3045.2939881390207,3021.9297034967185,3033.1943676031246,31646.504757489343
2005-06-03,3030.4234539064455,3048.6919323897314,3023.563620837856,3038.053540693119,12674.575035535163
2005-06-06,3033.0452334404936,3036.331754131695,3009.7935471150186,3020.3349600446886,39286.66849634576
2005-06-07,3019.4655359428234,3030.944328389423,3009.879509672673,3029.262953879689,19689.16828589013
2005-06-08,3026.9435555643586,3038.1093395757025,2998.1201381278884,3004.571279831918,50863.59747775761
2005-06-09,3008.3086002468017,3011.7460511937315,2997.8112927133266,3007.0715689021063,34837.48588245412
2005-06-10,3006.539935819917,3014.8673767947366,2999.5824214181416,3010.444009713636,8630.082733463825
2005-06-13,3011.9216401678946,3020.986762096765,3002.163601328761,3013.254883025902,3906.747030837828
2005-06-14,3013.9700168246122,3019.1698775359846,2998.502215435425,3000.0985276353776,26857.490131862596
2005-06-15,3002.6744159549157,3011.5037294478293,2984.9676884484434,2991.5697753430677,16072.142000276359
2005-06-16,2986.5313992267197,2995.2664699345796,2979.5950023573564,2991.6862811742344,14956.56024862568
2005-06-17,2989.244086313705,2991.3372311023577,2973.6177112900928,2980.2653645097307,32079.8391409519
2005-06-20,2977.1960889967,2982.609921366871,2956.5670054780335,2959.4613036207797,30553.802071370766
2005-06-21,2954.7935886804958,3000.6478561556746,2947.0622674485867,2993.512881103279,18668.603950109915
2005-06-22,2991.3668547370467,3020.508812487443,2981.2574443219046,3017.0630357109,124612.09866354452
2005-06-23,3020.096411201484,3038.9982313035193,3014.899698717814,3027.6142386411075,34311.65803287433
2005-06-24,3024.9853182409333,3045.5866131944877,3022.5061800247204,3036.6638831163973,27234.73302307465
2005-06-27,3042.7033975379395,3051.5470596926457,3031.67075464249,3040.810378426431,25973.344168583724
2005-06-28,3037.292207622757,3039.192515249082,3016.553580387864,3026.6969972352285,34692.94596751139
2005-06-29,3032.312186129271,3064.9305263901,3025.439258500381,3058.2557301550282,24634.01852463739
2005-06-30,3060.3221811409844,3063.2752790129307,3040.996579657474,3051.832963843192,30157.438448132587
2005-07-01,3047.8362922277474,3055.8111348179627,3042.5964623561727,3052.7120542005773,36599.95967477398
2005-07-04,3052.1778935717816,3061.073540353901,3049.711285120961,3053.1395143501877,11319.665300916551
2005-07-05,3054.709237771106,3069.0238670285153,3047.9254273576134,3065.39453616689,10563.72909605963
2005-07-06,3074.3226484711963,3080.6188147374405,3051.9002005454468,3058.9267879905765,14774.305328377699
2005-07-07,3059.7059409892454,3073.5759721187937,3056.943071212744,3066.8411658008285,36204.23311664523
2005-07-08,3065.0468475589987,3067.3506217509553,3054.9838939394135,3061.693919685885,18484.044931574863
2005-07-11,3055.008125929024,3066.231828456507,3038.9949808073684,3050.9089599217004,12871.000061725434
2005-07-12,3051.650799177341,3057.1819093101876,3023.8070405843973,3030.1097842715344,17754.972592729235
2005-07-13,3026.42921959068,3075.182491617921,3016.443872518177,3067.24805382938,21881.675800268076
2005-07-14,3066.278481175789,3098.953452282812,3059.9571584571486,3094.5335658112244,28233.985228909456
2005-07-15,3095.212535598656,3119.2506991977966,3086.4940708180025,3107.3206292072496,21792.59821872215
2005-07-18,3105.704663878946,3116.973316711635,3096.33910629478,3098.198026054918,27020.988683377505
2005-07-19,3098.8242703706064,3124.7968862857497,3090.4519070295387,3112.4783245257413,9216.596076041713
2005-07-20,3110.9057111603743,3113.501499268531,3096.9317764092343,3103.1994562253826,24774.62933905705
2005-07-21,3096.8566846532763,3098.8536326581307,3076.039517619385,3082.4229425394715,8285.874474757045
2005-07-22,3081.6067713085135,3108.9086814798216,3077.732540760287,3098.4372162167156,12540.491396602167
2005-07-25,3099.49290950797,3102.4010695062307,3058.080008244191,3066.442963859746,87216.90996688603
2005-07-26,3070.769112870682,3117.0089704970305,3066.936694139625,3108.023258765909,21933.29826599616
2005-07-27,3098.9253241877886,3105.6799871575936,3051.269106482303,3061.2215165782536,31085.33492908108
2005-07-28,3061.6236516192953,3088.4316054426786,3055.5827315038387,3080.117906619301,13398.83793170463
2005-07-29,3074.6130634724423,3086.897885072206,3060.3383601113655,3066.9648945949884,37294.97565587695
2005-08-01,3062.8597907395233,3066.7279567869155,3044.649419697807,3046.4655332245,33940.756644948655
2005-08-02,3046.818364572537,3064.6666208026954,3036.0147874138097,3060.251752795813,24924.508614640232
2005-08-03,3058.212782356802,3069.009871930879,3029.354778852205,3034.8724325498442,80820.54172193678
2005-08-04,3030.355202626137,3056.0659983676383,3023.5871803606456,3046.2700016282533,29449.331860250415
2005-08-05,3044.4993272863603,3049.9309536738338,3003.352620216521,3009.249278972768,20862.416203149955
2005-08-08,3006.061397134483,3049.465007784623,2997.646631465741,3039.21696531805,22530.416952601434
2005-08-09,3035.9708851039686,3050.871625698007,3031.2067902325502,3041.8646958407107,32561.56828852669
2005-08-10,3043.3236471043615,3049.8270333449486,3017.175632694144,3021.7831576645463,44954.67527808073
2005-08-11,3028.5541544690363,3039.046567539628,3024.9254151197633,3026.786887144381,7919.250718449898
2005-08-12,3031.5218022027766,3065.4388876939524,3029.9375193434016,3056.8625673581246,19721.384574959324
2005-08-15,3055.4265232913017,3058.37998695962,3020.9608795373915,3026.8332781246845,24579.421043780476
2005-08-16,3029.850021250293,3037.7100867040976,3013.1913011818647,3018.271786187207,22633.13376395817
2005-08-17,3017.5933893994556,3022.112748887565,2994.274184985973,3001.546551308815,21023.815428752067
2005-08-18,3000.3727429127607,3011.9451598731125,2989.9294031025806,2993.3608265636985,57878.85219704828
2005-08-19,2986.9263800506155,3022.786289517351,2975.165461873741,3014.5653113003814,10504.58494008387
2005-08-22,3021.876293113899,3033.6893420678416,3013.9458634070484,3019.5817436906023,40385.63066547357
2005-08-23,3016.528783220467,3070.8301876392816,3010.9297515140856,3058.9856727448955,50537.63715725433
2005-08-24,3055.625825748249,3066.336164365794,3038.2234344749877,3048.7001958748683,17236.349970212304
2005-08-25,3046.742552601967,3067.4967159131243,3037.2524874313253,3058.3609110168336,14012.239351954304
2005-08-26,3061.9459336909995,3067.039600138264,3015.030816945944,3023.2217214521443,4320.987250444328
2005-08-29,3016.7738729846305,3040.785696199456,3006.7602784661503,3037.8797276892583,9580.297440470771
2005-08-30,3029.580092532991,3040.100090904954,2991.3004328270454,2996.888496166377,8123.997405542076
2005-08-31,2999.2776338267126,3015.776358023805,2994.0855037902156,3004.441111762658,13528.9541474493
2005-09-01,3005.5249043535578,3008.122568454194,2981.5031885021153,2983.9797917185297,28443.099443103114
2005-09-02,2982.810031117075,3025.2667841079156,2975.8592844154,3013.877605273683,23735.802878457554
2005-09-05,3008.3782256001246,3018.059094307487,2990.317686930996,2995.023059931562,13969.655240522086
2005-09-06,2998.1620155445667,2999.9582388352906,2986.0024320641987,2994.905227531458,59905.03859186062
2005-09-07,2993.5885280521743,3049.4349522785974,2983.376587969082,3047.1821887474503,20399.621343598898
2005-09-08,3041.538269353534,3052.9234060187823,3026.410157681753,3032.2100929337303,61311.23830284041
2005-09-09,3037.2485486835544,3040.5572796598535,2986.972575102955,2991.949975094852,27328.17710932627
2005-09-12,2990.3171915156117,2996.512304576396,2955.4410256531078,2963.4711569550072,7256.000275827036
2005-09-13,2966.1141114374113,3028.163206022344,2960.1877987981547,3020.489230308096,21900.863577293578
2005-09-14,3024.957078486773,3035.6048061464057,3021.4344988248185,3026.963623961165,43304.17986262296
2005-09-15,3025.0457599776164,3027.275227491948,2956.5644051776253,2963.5226118319306,78462.43636475127
2005-09-16,2967.9918473773632,2979.0404295512294,2942.340148810334,2944.7937010441296,46577.14636157292
2005-09-19,2945.105108006296,2952.71381620189,2924.759912237091,2928.6558848245704,16437.763845889604
2005-09-20,2936.2952431341637,2981.148989649715,2928.127465403558,2969.7769365404906,17744.44595612593
2005-09-21,2964.0521239959585,2990.3555613043072,2960.2467826373363,2987.2647886618956,22392.99089796536
2005-09-22,2978.8447975012787,2982.9462417176055,2973.2324496754854,2977.7273870258095,15158.992304071733
2005-09-23,2973.7863212789025,2978.58969926396,2958.411463893068,2965.9334505450684,22924.114227888007
2005-09-26,2957.0310824476846,2965.332241564039,2952.701832755394,2960.991516334524,14909.081018918565
2005-09-27,2959.759963946871,2963.426166763196,2943.625109107323,2947.954690654708,12112.488974995536
2005-09-28,2947.0526597394587,2956.846126137123,2943.786690729361,2947.4912748487523,20907.14394405174
2005-09-29,2951.104193537628,2962.6063588836864,2941.3522566878173,2943.7688758363765,9831.221000067195
2005-09-30,2939.6818011995447,2960.7170244195395,2930.5563059010715,2952.6853594561385,49196.1021109358
2005-10-03,2954.688459593609,2963.77686711271,2937.9447230770925,2947.0108974438044,9339.496355208727
2005-10-04,2949.191084042625,2963.913358396726,2947.663442073088,2956.7142221843674,11707.780665451744
2005-10-05,2946.7367118518046,3002.896064310267,2945.068742357413,2999.9266243479824,28176.289040812317
2005-10-06,2997.5404370521164,3008.9768577340924,2983.6625666006066,2994.447513326702,20120.846673086315
2005-10-07,2996.710863351231,2998.564374123257,2966.7841127532542,2976.38196967396,17741.440843293458
2005-10-10,2980.632576543803,2991.605526148145,2960.5390066806963,2967.001284833131,54859.967797206475
2005-10-11,2970.5942334014376,2989.8318723898965,2963.2318826010874,2986.1968524832528,28282.453486809478
2005-10-12,2980.56737182401,2994.508507453313,2970.4958995180723,2984.0628162074304,10137.358540428491
2005-10-13,2987.121674887809,2991.98144877454,2937.952394052741,2942.8106149156015,71046.04183677887
2005-10-14,2943.198517163153,2945.8287050271074,2934.762640221593,2942.4015202458913,47661.72369538322
2005-10-17,2945.060260934066,2956.0344792903356,2923.7823257233813,2932.136699926531,44550.14457896474
2005-10-18,2929.090250213604,2945.733338720491,2924.4114048803044,2936.0307598104937,18350.856245511284
2005-10-19,2940.4612338599504,2951.346220661583,2892.4783396875046,2894.754521686905,11646.727059979945
2005-10-20,2901.9267164680687,2943.106181957688,2899.309915934765,2938.7147200178592,17054.2947676932
2005-10-21,2939.359847510411,2959.456024529969,2929.0337227242567,2952.735070419965,21850.175758443707
2005-10-24,2947.8428616473807,2955.8693717289275,2907.045070744402,2915.011154874954,14043.99671285267
2005-10-25,2908.870248139139,2926.324548881057,2899.6899223842124,2920.2956287007364,59148.42090550603
2005-10-26,2920.7872546366607,2944.006973877725,2911.383475505936,2940.547998558166,30855.561471290595
2005-10-27,2946.062299234804,2953.0242006568724,2925.248921044114,2934.4058925728505,16025.496444442737
2005-10-28,2931.820390248827,2933.7766702358945,2919.719233009354,2923.8210904858997,53066.43524613775
2005-10-31,2919.459138257171,2938.634948058486,2910.777691848155,2928.372088167442,60357.499265590304
2005-11-01,2930.2525212212745,2945.7184647538606,2919.9836491584165,2940.3261960681302,13449.96246294717
2005-11-02,2941.0752594392857,2966.9742169420015,2936.3219277658463,2957.250239717749,24796.64726758173
2005-11-03,2959.212370158883,2973.9483621023473,2956.6502162317233,2962.688400086613,15697.255939927685
2005-11-04,2964.406804314398,2996.6247421638777,2961.1375699620826,2994.6301133410884,36873.526580971906
2005-11-07,2991.7137859083095,2999.9821110561643,2974.791470101914,2986.4576190445987,33850.654959729065
2005-11-08,2992.071780596808,3010.027406688027,2981.325337611224,3000.3241518487216,25905.126756088808
2005-11-09,3005.772171305441,3012.112936078077,2987.7114246790807,2990.5935151552776,24444.36800584907
2005-11-10,2986.995027374305,3002.485203379822,2980.94011990893,3000.4896700665786,12507.07956976484
2005-11-11,3000.215224219911,3002.584615264495,2980.477982435671,2990.8865715325437,7690.574354687093
2005-11-14,2987.9061469754583,2991.945964194368,2984.394851564331,2987.477882708349,28864.15620277358
2005-11-15,2987.6504765708182,3034.6649215908346,2980.2699284571454,3023.3511637547304,8672.855619715348
2005-11-16,3024.146222847809,3039.124813232555,3016.761441559961,3036.902250642176,37563.64443963587
2005-11-17,3034.4976902067956,3042.9409397989602,3001.1508548305806,3012.6098920671084,11480.420648483616
2005-11-18,3011.6541615443684,3045.5855432712256,3001.0583847746902,3034.545181062237,34141.45439993335
2005-11-21,3030.1419754791805,3068.800232593039,3018.5671974805155,3064.5858799355715,13146.527870568341
2005-11-22,3068.0501493510574,3074.26436427744,3051.1769306923975,3056.541005832806,28172.717208615293
2005-11-23,3059.202296860261,3119.2181317516583,3052.0735459547063,3110.9002395655975,25745.49763450397
2005-11-24,3110.595730806014,3117.148286099978,3083.207881861662,3091.1484377246843,22963.354023885764
2005-11-25,3082.9966423223377,3086.4274995645214,3051.493485628243,3061.9593575541016,5984.167766892157
2005-11-28,3065.04546821817,3073.5322208217776,2994.3012386237333,3004.57456931208,21569.10171597296
2005-11-29,3010.7339798518874,3016.6235456328322,2923.977207582792,2931.0940352223374,18239.443740796018
2005-11-30,2935.7205040429394,2947.1594601806887,2873.456531028351,2881.863351942748,56105.53778867411
2005-12-01,2876.8051389452744,2902.850241829572,2874.1169763334783,2899.046943005158,36425.28425660337
2005-12-02,2899.6063309416727,2919.1253504004,2897.16453871979,2913.0660480517295,12655.543459713606
2005-12-05,2909.006195231219,2922.0214014504418,2897.5824664804422,2910.836228689207,21715.002314894184
2005-12-06,2911.0243596508863,2915.317427534729,2888.1719006199437,2895.018544967396,19622.360454812297
2005-12-07,2898.25862531618,2906.0098194308607,2830.7403065848757,2841.844729270395,23156.610412177943
2005-12-08,2851.2876254413536,2894.808615223385,2845.4162609940877,2887.350603079654,24513.840869168627
2005-12-09,2884.610449096482,2915.782263973885,2875.8218720050922,2911.302917884551,17641.173569220766
2005-12-12,2921.8293636212275,2929.4758214246935,2913.8895408189583,2923.4225421293354,61424.77415218356
2005-12-13,2922.6394572120025,2963.279723301305,2918.5832085216193,2952.7542048879186,25834.380386985984
2005-12-14,2952.9522916263445,2956.145397096675,2847.799257064629,2854.147209205662,25486.279285747958
2005-12-15,2851.499343079766,2856.3468177754003,2767.394629510086,2773.3542448206395,45060.21747441351
2005-12-16,2781.0342982948973,2798.0712987726997,2777.1385629543806,2793.0145869635135,11420.927962680838
2005-12-19,2802.0072073398983,2812.473982645169,2796.4066899893564,2807.789233668222,30484.26552916516
2005-12-20,2803.2643350807994,2812.5275827809683,2791.486166066052,2794.114177352042,13355.60350270214
2005-12-21,2799.537623973526,2864.4217256434413,2788.9329799404504,2855.4105899001497,21655.39355428374
2005-12-22,2859.1063546627847,2881.731149367543,2855.426938179901,2878.576914713992,9610.7130293444
2005-12-23,2870.644262569561,2884.4139341658947,2863.442778427858,2873.4182964276997,31349.680435065606
2005-12-26,2875.224561238704,2896.7820048242797,2868.745023121507,2887.976809806988,12511.356065033911
2005-12-27,2894.56242255196,2912.3242488310693,2889.0618119881265,2910.0615369995617,53815.247254374895
2005-12-28,2908.7600386844974,2918.802875337411,2862.1819211687307,2863.845968128582,12696.171102136983
2005-12-29,2866.776833164289,2875.063956859584,2829.67161469361,2831.959749293524,29845.840375650983
2005-12-30,2821.928848772559,2840.008946576896,2816.3633270963774,2833.787055711634,18852.166847373795
2006-01-02,2836.9289879304406,2859.7924001739807,2834.225147870454,2849.8924634836294,40873.74864960845
2006-01-03,2853.7350254723733,2861.6973286187153,2832.275169829056,2841.622142325376,12356.323700419072
2006-01-04,2847.4717836383024,2926.77997520808,2840.603281272541,2919.636271672623,24542.62056259743
2006-01-05,2923.5076297650076,2931.76296536629,2916.1884705164225,2921.779590165295,13488.445384885215
2006-01-06,2919.285902809594,2958.83646284572,2915.1134757358423,2951.849926669656,14299.921679603312
2006-01-09,2961.9765398177797,2973.2416354915727,2947.9981233348094,2955.717116837046,63557.395817776305
2006-01-10,2961.81816783398,2984.4579716728126,2957.31342663293,2978.279986964065,13954.163835749108
2006-01-11,2970.8658157048308,2978.1161262641945,2949.305445571319,2960.554814567618,8930.19678077338
2006-01-12,2960.8557715270813,2969.597949418071,2949.4409001117733,2960.2585774435893,6688.26627826083
2006-01-13,2961.0954212182937,2970.4921378860927,2940.2747857778722,2950.079428423038,20901.075017827825
2006-01-16,2949.9194228677575,2956.326614417385,2930.786029330235,2933.2775083314073,23338.082602064023
2006-01-17,2934.4837887132444,2955.08249115989,2928.8471944149205,2951.5053565734665,31413.4617783338
2006-01-18,2959.8589379875175,2966.0757096342113,2905.9571290124313,2907.8079945735835,35594.643561619254
2006-01-19,2910.5852159867554,2920.2137031352167,2887.1116019943643,2893.354074327712,12358.96354002964
2006-01-20,2888.3082540469636,2912.480894986092,2884.1701463384816,2904.6232576586476,34271.72194990673
2006-01-23,2899.527219347067,2919.3293370909178,2889.4653788126893,2915.3503892590634,21194.491693955748
2006-01-24,2916.078093461013,2950.6545673313058,2905.250522978673,2942.3091703897735,26290.084287455233
2006-01-25,2940.6360325476153,2951.6694270442235,2892.2191421441785,2902.016627804055,29895.860997214346
2006-01-26,2901.5672554863154,2921.9984270928635,2899.188838849209,2919.326375271804,21662.912182428186
2006-01-27,2917.034365459606,2926.698189258377,2881.505997468301,2883.8352627913864,23205.676497857163
2006-01-30,2878.254139785498,2899.557554592138,2867.790047140351,2895.0366206509234,7436.703581054064
2006-01-31,2889.567249963506,2896.0215273601557,2843.000202480659,2845.5914459898013,15307.799108886173
2006-02-01,2837.5470229687053,2843.5984962200578,2823.9545545512287,2830.6171120840518,3977.0797518990657
2006-02-02,2821.933014489867,2829.562995428581,2815.957708091666,2819.4070654538664,20548.920260561375
