target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_ziplime	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	注文の受付・拒否・約定を戦略に知らせる呼び出しが無い(戦略は get_order / get_open_orders で問い合わせる。algorithm file から読む関数は initialize / handle_data / before_trading_start / analyze)。試したこと: run_simulation(..., on_order=...) -> TypeError: run_simulation() got an unexpected keyword argument 'on_order' / run_simulation(..., order_callback=...) -> TypeError: run_simulation() got an unexpected keyword argument 'order_callback'
opp_ziplime	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	戦略が各回に data.current(close) を読んで貯めた(NaN は数えない)。足の日付を 2 通りで渡した(start = 足が覆う日、ziplime の日足の通常の付け方 / close = 足の終わりの時刻)。先の値が見えにくい方を結果にした。日付=start: 各回の data.current(close) [101.0, 102.0, 103.0, 104.0, 105.0, 105.0]、呼び出しの時刻 [1700092800000000000, 1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000, 1700524800000000000]、['data.history(bar_count=10) -> [100.0, 101.0, 102.0, 103.0]'] / 日付=close: 各回の data.current(close) [100.0, 101.0, 102.0, 103.0, 104.0, 105.0]、呼び出しの時刻 [1700092800000000000, 1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000, 1700524800000000000]、['data.history(bar_count=10) -> [100.0, 101.0, 102.0]']
opp_ziplime	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	足は 1 本に時刻 1 つ(date の列)で、受け取れる時刻を別に持たせる口が無い。試したこと: run_simulation(..., received_time=...) -> TypeError: run_simulation() got an unexpected keyword argument 'received_time' / 足に recv の列を足して渡す -> AttributeError: 'NoneType' object has no attribute 'sid'
opp_ziplime	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""future_value_obtained"": true}"	ok	"{""future_value_obtained"": true}"	"{""future_value_obtained"": false}"	T0 + 4 日の呼び出しに試した(足の日付を 2 通り、良い方を結果にした): 日付=start: data.history(bar_count=6) -> [100.0, 101.0, 102.0, 103.0] ; data.current(close) -> [104.0] ; exchange.get_spot_value(dt=5 本目の日) -> [105.0] ; exchange.get_data_by_limit(end_date=5 本目の日) -> [100.0, 101.0, 102.0, 103.0, 104.0, 105.0] / 日付=close: data.history(bar_count=6) -> [100.0, 101.0, 102.0] ; data.current(close) -> [103.0] ; exchange.get_spot_value(dt=5 本目の日) -> [104.0] ; exchange.get_data_by_limit(end_date=5 本目の日) -> [100.0, 101.0, 102.0, 103.0, 104.0]
opp_ziplime	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""same_order_in_two_runs"": true}"	ziplime の市場データは資産ごとの OHLCV の足(market_data_source の DataFrame の date/sid/open/high/low/close/price/volume)で、約定・資金調達・清算 を型として戦略に渡す口が無い(DataType は MARKET_DATA と CUSTOM の 2 つ)。試したこと: 約定・資金調達・清算 の列だけの DataFrame を market_data_source にして run_simulation -> AttributeError: 'NoneType' object has no attribute 'sid'
opp_ziplime	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""distinct_orders"": 1}"	ziplime の市場データは資産ごとの OHLCV の足(market_data_source の DataFrame の date/sid/open/high/low/close/price/volume)で、約定・資金調達・清算 を型として戦略に渡す口が無い(DataType は MARKET_DATA と CUSTOM の 2 つ)。試したこと: 約定・資金調達・清算 の列だけの DataFrame を market_data_source にして run_simulation -> AttributeError: 'NoneType' object has no attribute 'sid'
opp_ziplime	p5-same-stream-order	P0-5	value	不一致	不一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 101.0]}"	ok	"{""prices"": [101.0, 101.0]}"	"{""prices"": [100.0, 101.0]}"	SimulationClock は 2 日以上の区間を要する(simulation_clock.py 33 行)ので、足が 1 日に収まる場面は 1 日多く走らせた。同じ時刻の 2 本(終値 100 と 101)を渡した。各回の data.current(close) [[101.0], [101.0]]、呼び出し [1700092800000000000, 1700179200000000000]
opp_ziplime	p6-place-then-cancel	P0-6	value	結果なし	結果なし	結果なし	error	"{""open_at_call2"": 1}"	error	"{""open_at_call2"": 1}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	"取消のあと、走行が止まった。context.cancel_order は blotter.order_cancelled を呼び、これが未決の注文の辞書を資産ではなく資産の番号(order.asset.sid)で引くので(in_memory_blotter.py 74 行、登録は 69 行で資産で引く)、辞書に番号の鍵が足され、次の足で SimulationExchange.get_transactions が番号を資産として扱って落ちた。取消の呼び出しで起きたこと: [""cancel_order(id, 'LIME') -> TypeError: SimulationExchange.cancel_order() got an unexpected keyword argument 'order_id'""]。走行の例外: AttributeError: 'int' object has no attribute 'asset'。それまでに記録した値: {'open_at_call2': 1}"
opp_ziplime	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	取消の成立を戦略に知らせる呼び出しが無い。試したこと: run_simulation(..., on_cancel=...) -> TypeError: run_simulation() got an unexpected keyword argument 'on_cancel'
opp_ziplime	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に get_order(id, 'LIME').filled
opp_ziplime	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	run_simulation(equity_slippage=<process_order が (12345.0, 全量) を返す子>) の引数では、戦略が読んだ建玉の取得単価 100.05(run_simulation.py はこの引数を SimulationExchange に渡さず FixedBasisPointsSlippage() を渡す)。run_simulation(exchange=SimulationExchange(equity_slippage=<同じ子>)) で差し込んだ。約定の価格は Exchange.get_transactions の返り値 [12345.0]、戦略が読んだ取得単価 12345.0
opp_ziplime	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	発注の遅延の模型を渡す口が無い(注文は足の処理の中で埋める。run_simulation の same_bar_execution は同じ足か次の足かの切り替えだけ)。試したこと: run_simulation(..., latency_model=...) -> TypeError: run_simulation() got an unexpected keyword argument 'latency_model'
opp_ziplime	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	run_simulation(equity_commission=<EquityCommissionModel の子: 1 件 0.5>)。最後の呼び出しの get_order: {'filled': 1.0, 'commission': 0.5, 'n': 3, 'cost_basis': 100.05}
opp_ziplime	p7-cost-zero	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.0}"	ok	"{""fee"": 0.0}"	"{""fee"": 0.0}"	run_simulation(equity_commission=<EquityCommissionModel の子: 1 件 0.0>)。最後の呼び出しの get_order: {'filled': 1.0, 'commission': 0.0, 'n': 3, 'cost_basis': 100.05}
opp_ziplime	p7-account-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""account_recorded_fill_qty"": [1.0]}"	ok	"{""account_recorded_fill_qty"": [1.0]}"	"{""account_recorded_fill_qty"": [1.0]}"	run_simulation(exchange=<SimulationExchange の子>)。ziplime の Exchange は口座(cash_balance / get_account / get_positions)と約定を 1 つで持つ。子の get_transactions で約定の数量を記録した
